date,mine_id,mine_name,planned_tonnage,actual_tonnage,ore_grade_mn,recovery_rate,crusher_utilization,fleet_availability,operating_hours,downtime_hours,rainfall_mm,shortfall_tonnes,shortfall_percentage,shortfall_event
2025-07-23,balaghat,Balaghat Deep Shaft,6200,2607,45.4,88.5,63.4,63.8,16.1,7.9,105.2,3593,58.0,1
2025-07-24,balaghat,Balaghat Deep Shaft,6200,4480,43.8,85.8,85.6,83.7,21.4,2.6,33.4,1720,27.7,1
2025-07-25,balaghat,Balaghat Deep Shaft,6200,1633,43.4,84.7,42.9,55.2,12.2,11.8,184.8,4567,73.7,1
2025-07-26,balaghat,Balaghat Deep Shaft,6200,3186,44.3,85.7,69.8,70.5,18.2,5.8,85.9,3014,48.6,1
2025-07-27,balaghat,Balaghat Deep Shaft,6200,3105,43.7,84.9,76.8,68.6,18.6,5.4,72.1,3095,49.9,1
2025-07-28,balaghat,Balaghat Deep Shaft,6200,3863,44.2,85.0,80.5,76.5,20.3,3.7,39.1,2337,37.7,1
2025-07-29,balaghat,Balaghat Deep Shaft,6200,1860,44.9,86.0,48.9,55.4,13.4,10.6,146.3,4340,70.0,1
2025-07-30,balaghat,Balaghat Deep Shaft,6200,3817,44.2,86.1,77.8,75.9,20.0,4.0,53.6,2383,38.4,1
2025-07-31,balaghat,Balaghat Deep Shaft,6200,3215,44.0,86.4,71.5,75.0,17.5,6.5,80.8,2985,48.1,1
2025-08-01,balaghat,Balaghat Deep Shaft,6200,3475,44.2,85.1,81.8,72.2,19.9,4.1,60.0,2725,44.0,1
2025-08-02,balaghat,Balaghat Deep Shaft,6200,2086,44.4,87.5,62.4,51.1,16.2,7.8,118.4,4114,66.4,1
2025-08-03,balaghat,Balaghat Deep Shaft,6200,4015,44.3,85.1,80.9,82.9,20.3,3.7,34.3,2185,35.2,1
2025-08-04,balaghat,Balaghat Deep Shaft,6200,3624,43.8,87.6,76.5,73.5,19.7,4.3,60.9,2576,41.5,1
2025-08-05,balaghat,Balaghat Deep Shaft,6200,4704,43.4,86.4,86.6,88.8,21.6,2.4,17.9,1496,24.1,1
2025-08-06,balaghat,Balaghat Deep Shaft,6200,3520,44.7,86.9,77.9,75.3,19.5,4.5,65.8,2680,43.2,1
2025-08-07,balaghat,Balaghat Deep Shaft,6200,1944,44.2,87.7,57.4,54.5,14.2,9.8,142.1,4256,68.6,1
2025-08-08,balaghat,Balaghat Deep Shaft,6200,2188,44.2,86.6,60.8,55.8,16.0,8.0,116.9,4012,64.7,1
2025-08-09,balaghat,Balaghat Deep Shaft,6200,3694,43.8,85.7,75.7,75.8,20.0,4.0,35.6,2506,40.4,1
2025-08-10,balaghat,Balaghat Deep Shaft,6200,1864,44.8,85.7,50.6,56.3,13.4,10.6,153.1,4336,69.9,1
2025-08-11,balaghat,Balaghat Deep Shaft,6200,4057,45.4,88.6,80.4,79.8,20.7,3.3,43.4,2143,34.6,1
2025-08-12,balaghat,Balaghat Deep Shaft,6200,3027,45.0,86.2,73.0,66.8,18.2,5.8,81.1,3173,51.2,1
2025-08-13,balaghat,Balaghat Deep Shaft,6200,3654,44.8,86.5,75.1,76.5,19.5,4.5,49.8,2546,41.1,1
2025-08-14,balaghat,Balaghat Deep Shaft,6200,3908,43.6,86.0,78.6,81.8,20.1,3.9,37.1,2292,37.0,1
2025-08-15,balaghat,Balaghat Deep Shaft,6200,1671,44.0,85.1,42.7,61.0,11.5,12.5,180.2,4529,73.0,1
2025-08-16,balaghat,Balaghat Deep Shaft,6200,3863,43.0,86.6,78.3,77.9,20.6,3.4,33.0,2337,37.7,1
2025-08-17,balaghat,Balaghat Deep Shaft,6200,3107,44.1,85.7,70.1,69.2,18.4,5.6,78.2,3093,49.9,1
2025-08-18,balaghat,Balaghat Deep Shaft,6200,3223,44.6,86.6,72.3,71.2,17.7,6.3,80.6,2977,48.0,1
2025-08-19,balaghat,Balaghat Deep Shaft,6200,3449,44.9,86.2,76.2,74.7,18.7,5.3,59.4,2751,44.4,1
2025-08-20,balaghat,Balaghat Deep Shaft,6200,3194,44.2,85.4,72.8,69.0,18.8,5.2,63.4,3006,48.5,1
2025-08-21,balaghat,Balaghat Deep Shaft,6200,4206,44.1,85.5,86.8,82.6,21.3,2.7,36.2,1994,32.2,1
2025-08-22,balaghat,Balaghat Deep Shaft,6200,4532,45.1,86.2,86.7,85.3,21.5,2.5,28.5,1668,26.9,1
2025-08-23,balaghat,Balaghat Deep Shaft,6200,4643,45.2,85.9,85.5,84.7,22.2,1.8,14.5,1557,25.1,1
2025-08-24,balaghat,Balaghat Deep Shaft,6200,3107,43.7,86.6,55.9,84.3,14.6,9.4,40.6,3093,49.9,1
2025-08-25,balaghat,Balaghat Deep Shaft,6200,3379,45.1,86.9,77.8,71.9,18.8,5.2,62.5,2821,45.5,1
2025-08-26,balaghat,Balaghat Deep Shaft,6200,1499,44.7,88.1,42.7,54.9,11.2,12.8,183.8,4701,75.8,1
2025-08-27,balaghat,Balaghat Deep Shaft,6200,2310,43.5,86.6,61.7,59.4,15.8,8.2,109.0,3890,62.7,1
2025-08-28,balaghat,Balaghat Deep Shaft,6200,3908,43.4,84.7,74.5,80.8,19.8,4.2,42.6,2292,37.0,1
2025-08-29,balaghat,Balaghat Deep Shaft,6200,1865,44.0,86.2,55.1,53.8,14.0,10.0,154.7,4335,69.9,1
2025-08-30,balaghat,Balaghat Deep Shaft,6200,2559,43.5,85.1,73.1,60.8,17.6,6.4,96.9,3641,58.7,1
2025-08-31,balaghat,Balaghat Deep Shaft,6200,3735,44.1,85.5,78.5,79.9,19.2,4.8,50.8,2465,39.8,1
2025-09-01,balaghat,Balaghat Deep Shaft,6200,4494,45.2,86.3,85.6,86.9,21.5,2.5,15.9,1706,27.5,1
2025-09-02,balaghat,Balaghat Deep Shaft,6200,4260,43.9,87.6,79.0,84.5,20.8,3.2,28.6,1940,31.3,1
2025-09-03,balaghat,Balaghat Deep Shaft,6200,4516,44.7,87.0,85.9,84.5,21.1,2.9,17.0,1684,27.2,1
2025-09-04,balaghat,Balaghat Deep Shaft,6200,4720,44.2,87.6,85.2,84.8,22.2,1.8,19.4,1480,23.9,1
2025-09-05,balaghat,Balaghat Deep Shaft,6200,4741,44.2,85.2,90.9,87.1,23.1,0.9,6.4,1459,23.5,1
2025-09-06,balaghat,Balaghat Deep Shaft,6200,3614,43.6,85.7,77.1,79.4,19.0,5.0,51.1,2586,41.7,1
2025-09-07,balaghat,Balaghat Deep Shaft,6200,5096,43.8,85.2,88.9,94.8,22.0,2.0,9.9,1104,17.8,1
2025-09-08,balaghat,Balaghat Deep Shaft,6200,4633,44.3,87.8,85.2,86.2,21.5,2.5,16.2,1567,25.3,1
2025-09-09,balaghat,Balaghat Deep Shaft,6200,4671,42.8,85.2,84.6,88.6,21.6,2.4,9.8,1529,24.7,1
2025-09-10,balaghat,Balaghat Deep Shaft,6200,4703,40.0,83.1,91.7,91.6,22.1,1.9,12.2,1497,24.1,1
2025-09-11,balaghat,Balaghat Deep Shaft,6200,4605,44.4,85.5,85.0,85.9,21.4,2.6,15.6,1595,25.7,1
2025-09-12,balaghat,Balaghat Deep Shaft,6200,4522,44.2,87.8,87.3,86.1,21.0,3.0,22.0,1678,27.1,1
2025-09-13,balaghat,Balaghat Deep Shaft,6200,4711,43.9,85.5,85.2,86.1,21.7,2.3,27.1,1489,24.0,1
2025-09-14,balaghat,Balaghat Deep Shaft,6200,3489,44.3,86.2,75.4,72.3,19.2,4.8,52.2,2711,43.7,1
2025-09-15,balaghat,Balaghat Deep Shaft,6200,4184,43.8,85.2,81.5,80.0,20.9,3.1,39.2,2016,32.5,1
2025-09-16,balaghat,Balaghat Deep Shaft,6200,3775,43.9,87.4,76.0,77.9,19.5,4.5,43.8,2425,39.1,1
2025-09-17,balaghat,Balaghat Deep Shaft,6200,4716,44.2,85.0,86.0,88.9,21.6,2.4,11.2,1484,23.9,1
2025-09-18,balaghat,Balaghat Deep Shaft,6200,5414,43.5,87.5,90.0,92.6,23.3,0.7,0.0,786,12.7,1
2025-09-19,balaghat,Balaghat Deep Shaft,6200,5216,44.3,87.5,86.2,90.9,22.4,1.6,0.0,984,15.9,1
2025-09-20,balaghat,Balaghat Deep Shaft,6200,5001,44.0,85.4,88.9,90.6,22.7,1.3,0.0,1199,19.3,1
2025-09-21,balaghat,Balaghat Deep Shaft,6200,4932,43.6,85.5,88.4,86.6,22.8,1.2,0.0,1268,20.5,1
2025-09-22,balaghat,Balaghat Deep Shaft,6200,5142,43.8,85.5,95.1,90.2,23.1,0.9,0.0,1058,17.1,1
2025-09-23,balaghat,Balaghat Deep Shaft,6200,4763,44.4,86.2,89.1,86.4,23.0,1.0,0.0,1437,23.2,1
2025-09-24,balaghat,Balaghat Deep Shaft,6200,5047,44.0,85.4,90.3,91.4,23.0,1.0,0.0,1153,18.6,1
2025-09-25,balaghat,Balaghat Deep Shaft,6200,5145,43.6,87.5,89.6,92.8,22.5,1.5,0.0,1055,17.0,1
2025-09-26,balaghat,Balaghat Deep Shaft,6200,4803,44.6,86.2,85.1,89.8,22.1,1.9,0.0,1397,22.5,1
2025-09-27,balaghat,Balaghat Deep Shaft,6200,5319,44.1,86.6,89.3,93.2,22.5,1.5,0.0,881,14.2,1
2025-09-28,balaghat,Balaghat Deep Shaft,6200,5202,44.1,87.8,87.6,89.1,22.9,1.1,0.0,998,16.1,1
2025-09-29,balaghat,Balaghat Deep Shaft,6200,5157,44.5,85.9,89.4,89.1,23.1,0.9,0.0,1043,16.8,1
2025-09-30,balaghat,Balaghat Deep Shaft,6200,5151,44.7,87.5,86.3,90.9,22.1,1.9,0.0,1049,16.9,1
2025-10-01,balaghat,Balaghat Deep Shaft,6200,5061,44.1,87.9,89.0,90.2,22.4,1.6,0.0,1139,18.4,1
2025-10-02,balaghat,Balaghat Deep Shaft,6200,5304,44.8,88.2,91.8,90.6,22.6,1.4,0.0,896,14.5,1
2025-10-03,balaghat,Balaghat Deep Shaft,6200,4751,44.1,85.6,89.0,89.3,22.5,1.5,0.0,1449,23.4,1
2025-10-04,balaghat,Balaghat Deep Shaft,6200,4916,43.8,85.3,84.8,91.1,22.0,2.0,0.0,1284,20.7,1
2025-10-05,balaghat,Balaghat Deep Shaft,6200,5272,44.8,85.7,90.2,91.6,23.4,0.6,0.0,928,15.0,1
2025-10-06,balaghat,Balaghat Deep Shaft,6200,5407,45.1,86.7,92.9,92.8,22.9,1.1,0.0,793,12.8,1
2025-10-07,balaghat,Balaghat Deep Shaft,6200,5144,45.2,87.9,89.1,90.6,22.6,1.4,0.0,1056,17.0,1
2025-10-08,balaghat,Balaghat Deep Shaft,6200,5368,44.5,86.4,91.5,93.4,22.9,1.1,0.0,832,13.4,1
2025-10-09,balaghat,Balaghat Deep Shaft,6200,4933,43.8,86.3,93.2,91.9,22.5,1.5,0.0,1267,20.4,1
2025-10-10,balaghat,Balaghat Deep Shaft,6200,3683,44.1,87.4,61.4,88.2,16.6,7.4,0.0,2517,40.6,1
2025-10-11,balaghat,Balaghat Deep Shaft,6200,4913,44.0,85.5,92.5,86.3,23.2,0.8,0.0,1287,20.8,1
2025-10-12,balaghat,Balaghat Deep Shaft,6200,4934,43.7,85.8,88.8,89.6,23.1,0.9,0.0,1266,20.4,1
2025-10-13,balaghat,Balaghat Deep Shaft,6200,4924,45.3,85.7,87.6,91.0,22.7,1.3,0.0,1276,20.6,1
2025-10-14,balaghat,Balaghat Deep Shaft,6200,5186,44.7,86.2,92.0,91.3,22.9,1.1,0.0,1014,16.4,1
2025-10-15,balaghat,Balaghat Deep Shaft,6200,4886,43.9,87.0,85.3,91.0,22.3,1.7,0.0,1314,21.2,1
2025-10-16,balaghat,Balaghat Deep Shaft,6200,4977,43.7,86.6,92.8,91.9,22.5,1.5,0.0,1223,19.7,1
2025-10-17,balaghat,Balaghat Deep Shaft,6200,4737,44.1,85.1,92.8,86.0,22.4,1.6,0.0,1463,23.6,1
2025-10-18,balaghat,Balaghat Deep Shaft,6200,5122,44.3,85.4,91.1,89.9,23.0,1.0,0.0,1078,17.4,1
2025-10-19,balaghat,Balaghat Deep Shaft,6200,5130,43.5,87.5,91.6,93.4,22.1,1.9,0.0,1070,17.3,1
2025-10-20,balaghat,Balaghat Deep Shaft,6200,5141,43.0,85.1,90.4,91.8,22.8,1.2,0.0,1059,17.1,1
2025-10-21,balaghat,Balaghat Deep Shaft,6200,5303,43.5,86.7,90.3,93.3,22.5,1.5,0.0,897,14.5,1
2025-10-22,balaghat,Balaghat Deep Shaft,6200,5067,43.1,85.6,86.3,93.8,22.3,1.7,0.0,1133,18.3,1
2025-10-23,balaghat,Balaghat Deep Shaft,6200,4833,43.5,86.3,87.8,89.8,22.4,1.6,0.0,1367,22.0,1
2025-10-24,balaghat,Balaghat Deep Shaft,6200,5061,44.2,86.1,94.6,90.5,23.0,1.0,0.0,1139,18.4,1
2025-10-25,balaghat,Balaghat Deep Shaft,6200,5098,44.8,87.3,92.9,91.1,22.9,1.1,0.0,1102,17.8,1
2025-10-26,balaghat,Balaghat Deep Shaft,6200,5468,44.2,87.9,89.5,95.5,22.8,1.2,0.0,732,11.8,1
2025-10-27,balaghat,Balaghat Deep Shaft,6200,4900,44.1,87.5,95.1,88.6,22.9,1.1,0.0,1300,21.0,1
2025-10-28,balaghat,Balaghat Deep Shaft,6200,5068,44.1,85.3,92.7,90.6,22.8,1.2,0.0,1132,18.3,1
2025-10-29,balaghat,Balaghat Deep Shaft,6200,4966,44.1,86.8,89.4,92.1,22.0,2.0,0.0,1234,19.9,1
2025-10-30,balaghat,Balaghat Deep Shaft,6200,5277,45.1,86.0,92.7,92.6,23.3,0.7,0.0,923,14.9,1
2025-10-31,balaghat,Balaghat Deep Shaft,6200,5466,44.1,87.1,94.7,92.1,23.1,0.9,0.0,734,11.8,1
2025-11-01,balaghat,Balaghat Deep Shaft,6200,5103,44.1,86.1,91.2,90.3,23.0,1.0,0.0,1097,17.7,1
2025-11-02,balaghat,Balaghat Deep Shaft,6200,4725,44.9,86.6,84.6,88.7,22.0,2.0,0.0,1475,23.8,1
2025-11-03,balaghat,Balaghat Deep Shaft,6200,5607,43.3,84.6,93.7,96.4,23.4,0.6,0.0,593,9.6,0
2025-11-04,balaghat,Balaghat Deep Shaft,6200,5344,44.4,87.7,87.6,92.1,22.7,1.3,0.0,856,13.8,1
2025-11-05,balaghat,Balaghat Deep Shaft,6200,4871,44.1,85.0,84.9,90.5,22.2,1.8,0.0,1329,21.4,1
2025-11-06,balaghat,Balaghat Deep Shaft,6200,4844,43.7,85.4,91.2,88.6,22.6,1.4,0.0,1356,21.9,1
2025-11-07,balaghat,Balaghat Deep Shaft,6200,5066,44.9,86.1,90.4,89.9,22.8,1.2,0.0,1134,18.3,1
2025-11-08,balaghat,Balaghat Deep Shaft,6200,5274,44.1,85.4,95.8,90.7,23.2,0.8,0.0,926,14.9,1
2025-11-09,balaghat,Balaghat Deep Shaft,6200,4973,45.6,86.1,88.9,94.3,22.2,1.8,0.0,1227,19.8,1
2025-11-10,balaghat,Balaghat Deep Shaft,6200,5080,43.7,86.8,88.0,92.0,22.5,1.5,0.0,1120,18.1,1
2025-11-11,balaghat,Balaghat Deep Shaft,6200,5447,43.9,87.8,94.6,92.5,23.1,0.9,0.0,753,12.1,1
2025-11-12,balaghat,Balaghat Deep Shaft,6200,5111,40.5,83.8,92.2,93.6,22.4,1.6,0.0,1089,17.6,1
2025-11-13,balaghat,Balaghat Deep Shaft,6200,5180,43.7,86.5,93.5,93.4,22.6,1.4,0.0,1020,16.5,1
2025-11-14,balaghat,Balaghat Deep Shaft,6200,5229,43.1,87.1,94.9,91.4,23.0,1.0,0.0,971,15.7,1
2025-11-15,balaghat,Balaghat Deep Shaft,6200,5029,44.1,87.1,92.9,92.0,22.4,1.6,0.0,1171,18.9,1
2025-11-16,balaghat,Balaghat Deep Shaft,6200,4979,44.7,87.3,85.5,89.7,22.3,1.7,0.0,1221,19.7,1
2025-11-17,balaghat,Balaghat Deep Shaft,6200,4867,43.2,85.5,85.9,91.0,22.5,1.5,0.0,1333,21.5,1
2025-11-18,balaghat,Balaghat Deep Shaft,6200,5485,45.3,88.4,91.0,94.5,22.7,1.3,0.0,715,11.5,1
2025-11-19,balaghat,Balaghat Deep Shaft,6200,5103,44.3,86.5,86.8,94.6,22.4,1.6,0.0,1097,17.7,1
2025-11-20,balaghat,Balaghat Deep Shaft,6200,5209,43.8,85.9,92.3,94.9,23.1,0.9,0.0,991,16.0,1
2025-11-21,balaghat,Balaghat Deep Shaft,6200,5241,43.8,86.9,95.8,90.5,23.0,1.0,0.0,959,15.5,1
2025-11-22,balaghat,Balaghat Deep Shaft,6200,4928,44.7,87.4,92.5,91.5,22.2,1.8,0.0,1272,20.5,1
2025-11-23,balaghat,Balaghat Deep Shaft,6200,5025,44.8,85.7,89.5,89.3,23.1,0.9,0.0,1175,19.0,1
2025-11-24,balaghat,Balaghat Deep Shaft,6200,5045,44.4,86.6,87.7,89.8,22.9,1.1,0.0,1155,18.6,1
2025-11-25,balaghat,Balaghat Deep Shaft,6200,5125,44.5,86.2,93.3,90.0,22.4,1.6,0.0,1075,17.3,1
2025-11-26,balaghat,Balaghat Deep Shaft,6200,3439,43.8,85.4,59.4,89.5,15.6,8.4,0.0,2761,44.5,1
2025-11-27,balaghat,Balaghat Deep Shaft,6200,4995,42.5,85.6,88.2,90.7,23.0,1.0,0.0,1205,19.4,1
2025-11-28,balaghat,Balaghat Deep Shaft,6200,5236,43.9,85.4,95.0,91.5,22.9,1.1,0.0,964,15.5,1
2025-11-29,balaghat,Balaghat Deep Shaft,6200,5283,44.0,85.8,90.0,95.1,22.5,1.5,0.0,917,14.8,1
2025-11-30,balaghat,Balaghat Deep Shaft,6200,5236,43.7,85.8,91.9,92.4,23.3,0.7,0.0,964,15.5,1
2025-12-01,balaghat,Balaghat Deep Shaft,6200,5317,43.7,87.5,89.5,94.3,23.2,0.8,0.0,883,14.2,1
2025-12-02,balaghat,Balaghat Deep Shaft,6200,4988,44.1,86.5,89.6,88.0,23.1,0.9,0.0,1212,19.5,1
2025-12-03,balaghat,Balaghat Deep Shaft,6200,5036,44.5,86.6,94.1,89.0,22.6,1.4,0.0,1164,18.8,1
2025-12-04,balaghat,Balaghat Deep Shaft,6200,4937,44.5,87.8,86.7,91.4,22.3,1.7,0.0,1263,20.4,1
2025-12-05,balaghat,Balaghat Deep Shaft,6200,5004,44.8,86.8,92.0,91.5,22.3,1.7,0.0,1196,19.3,1
2025-12-06,balaghat,Balaghat Deep Shaft,6200,4969,44.3,85.5,95.5,89.6,23.5,0.5,0.0,1231,19.9,1
2025-12-07,balaghat,Balaghat Deep Shaft,6200,4880,42.8,86.3,86.7,91.6,22.3,1.7,0.0,1320,21.3,1
2025-12-08,balaghat,Balaghat Deep Shaft,6200,5333,44.1,87.8,92.4,89.2,23.1,0.9,0.0,867,14.0,1
2025-12-09,balaghat,Balaghat Deep Shaft,6200,5312,44.5,88.0,85.0,95.7,22.3,1.7,0.0,888,14.3,1
2025-12-10,balaghat,Balaghat Deep Shaft,6200,5131,45.0,86.7,95.5,91.6,23.2,0.8,0.0,1069,17.2,1
2025-12-11,balaghat,Balaghat Deep Shaft,6200,5315,43.5,86.5,90.6,92.9,22.5,1.5,0.0,885,14.3,1
2025-12-12,balaghat,Balaghat Deep Shaft,6200,5142,44.0,87.4,87.9,93.6,22.8,1.2,0.0,1058,17.1,1
2025-12-13,balaghat,Balaghat Deep Shaft,6200,5224,44.2,87.3,93.9,91.9,22.8,1.2,0.0,976,15.7,1
2025-12-14,balaghat,Balaghat Deep Shaft,6200,5338,44.1,86.3,95.3,93.0,23.4,0.6,0.0,862,13.9,1
2025-12-15,balaghat,Balaghat Deep Shaft,6200,5704,44.5,87.5,93.5,94.9,23.3,0.7,0.0,496,8.0,0
2025-12-16,balaghat,Balaghat Deep Shaft,6200,5054,43.2,86.1,84.1,92.4,22.1,1.9,0.0,1146,18.5,1
2025-12-17,balaghat,Balaghat Deep Shaft,6200,5275,44.5,85.5,86.3,92.7,22.6,1.4,0.0,925,14.9,1
2025-12-18,balaghat,Balaghat Deep Shaft,6200,5112,43.8,86.3,86.8,90.0,22.7,1.3,0.0,1088,17.5,1
2025-12-19,balaghat,Balaghat Deep Shaft,6200,5104,44.3,85.7,88.4,92.7,22.5,1.5,0.0,1096,17.7,1
2025-12-20,balaghat,Balaghat Deep Shaft,6200,5269,43.4,86.6,95.1,88.5,23.5,0.5,0.0,931,15.0,1
2025-12-21,balaghat,Balaghat Deep Shaft,6200,5201,44.2,86.0,94.1,93.0,23.4,0.6,0.0,999,16.1,1
2025-12-22,balaghat,Balaghat Deep Shaft,6200,5205,43.8,86.6,88.1,90.3,22.9,1.1,0.0,995,16.0,1
2025-12-23,balaghat,Balaghat Deep Shaft,6200,5271,44.9,87.7,87.5,94.8,22.1,1.9,0.0,929,15.0,1
2025-12-24,balaghat,Balaghat Deep Shaft,6200,4885,44.2,87.3,91.8,90.0,22.5,1.5,0.0,1315,21.2,1
2025-12-25,balaghat,Balaghat Deep Shaft,6200,5065,43.3,85.7,89.7,89.1,23.2,0.8,0.0,1135,18.3,1
2025-12-26,balaghat,Balaghat Deep Shaft,6200,5440,44.1,85.6,93.4,96.5,23.1,0.9,0.0,760,12.3,1
2025-12-27,balaghat,Balaghat Deep Shaft,6200,5192,43.9,85.3,91.9,93.8,23.2,0.8,0.0,1008,16.3,1
2025-12-28,balaghat,Balaghat Deep Shaft,6200,5145,42.6,84.6,90.0,88.9,23.4,0.6,0.0,1055,17.0,1
2025-12-29,balaghat,Balaghat Deep Shaft,6200,5038,43.6,85.0,87.6,92.0,22.5,1.5,0.0,1162,18.7,1
2025-12-30,balaghat,Balaghat Deep Shaft,6200,5304,44.4,88.1,95.1,92.6,22.9,1.1,0.0,896,14.5,1
2025-12-31,balaghat,Balaghat Deep Shaft,6200,5138,43.8,86.8,89.7,90.3,23.4,0.6,0.0,1062,17.1,1
2026-01-01,balaghat,Balaghat Deep Shaft,6200,5011,44.6,86.0,85.6,88.9,22.4,1.6,0.0,1189,19.2,1
2026-01-02,balaghat,Balaghat Deep Shaft,6200,5063,44.7,87.8,93.2,88.6,23.0,1.0,0.0,1137,18.3,1
2026-01-03,balaghat,Balaghat Deep Shaft,6200,5146,43.8,86.0,85.0,92.9,22.3,1.7,0.0,1054,17.0,1
2026-01-04,balaghat,Balaghat Deep Shaft,6200,5496,44.5,86.4,88.9,95.1,22.7,1.3,0.0,704,11.4,1
2026-01-05,balaghat,Balaghat Deep Shaft,6200,4974,44.8,86.1,91.4,90.1,23.1,0.9,0.0,1226,19.8,1
2026-01-06,balaghat,Balaghat Deep Shaft,6200,5168,44.8,87.0,91.6,89.0,22.7,1.3,0.0,1032,16.6,1
2026-01-07,balaghat,Balaghat Deep Shaft,6200,5216,44.7,87.7,86.4,94.0,22.4,1.6,0.0,984,15.9,1
2026-01-08,balaghat,Balaghat Deep Shaft,6200,5057,44.8,86.7,84.8,90.0,22.0,2.0,0.0,1143,18.4,1
2026-01-09,balaghat,Balaghat Deep Shaft,6200,5164,44.6,87.1,94.1,93.8,22.9,1.1,0.0,1036,16.7,1
2026-01-10,balaghat,Balaghat Deep Shaft,6200,5563,44.2,87.3,92.3,93.6,23.5,0.5,0.0,637,10.3,1
2026-01-11,balaghat,Balaghat Deep Shaft,6200,5282,44.2,85.8,86.8,92.6,22.7,1.3,0.0,918,14.8,1
2026-01-12,balaghat,Balaghat Deep Shaft,6200,3361,43.6,85.0,61.4,89.8,15.8,8.2,0.0,2839,45.8,1
2026-01-13,balaghat,Balaghat Deep Shaft,6200,5293,44.8,87.6,89.3,90.8,23.1,0.9,0.0,907,14.6,1
2026-01-14,balaghat,Balaghat Deep Shaft,6200,4942,40.0,84.6,85.7,93.0,22.3,1.7,0.0,1258,20.3,1
2026-01-15,balaghat,Balaghat Deep Shaft,6200,5184,43.8,87.6,91.5,89.9,22.6,1.4,0.0,1016,16.4,1
2026-01-16,balaghat,Balaghat Deep Shaft,6200,5572,43.9,86.7,89.9,95.3,22.9,1.1,0.0,628,10.1,1
2026-01-17,balaghat,Balaghat Deep Shaft,6200,4870,44.0,85.6,88.7,91.1,22.5,1.5,0.0,1330,21.5,1
2026-01-18,balaghat,Balaghat Deep Shaft,6200,4788,43.4,84.6,92.8,88.2,23.1,0.9,0.0,1412,22.8,1
2026-01-19,balaghat,Balaghat Deep Shaft,6200,4967,43.1,86.1,87.7,91.7,22.4,1.6,0.0,1233,19.9,1
2026-01-20,balaghat,Balaghat Deep Shaft,6200,5002,44.8,85.5,92.9,89.2,22.8,1.2,0.0,1198,19.3,1
2026-01-21,balaghat,Balaghat Deep Shaft,6200,5119,43.9,86.0,89.9,88.3,23.4,0.6,0.0,1081,17.4,1
2026-01-22,balaghat,Balaghat Deep Shaft,6200,5119,44.9,86.6,96.1,90.8,23.1,0.9,0.0,1081,17.4,1
2026-01-23,balaghat,Balaghat Deep Shaft,6200,5347,44.5,87.6,87.2,94.0,22.6,1.4,0.0,853,13.8,1
2026-01-24,balaghat,Balaghat Deep Shaft,6200,5159,44.2,87.2,90.5,92.4,22.5,1.5,0.0,1041,16.8,1
2026-01-25,balaghat,Balaghat Deep Shaft,6200,4923,44.5,85.2,88.7,90.9,22.9,1.1,0.0,1277,20.6,1
2026-01-26,balaghat,Balaghat Deep Shaft,6200,4945,44.4,86.8,94.3,89.0,22.8,1.2,0.0,1255,20.2,1
2026-01-27,balaghat,Balaghat Deep Shaft,6200,5010,45.2,86.7,93.3,92.0,22.4,1.6,0.0,1190,19.2,1
2026-01-28,balaghat,Balaghat Deep Shaft,6200,5494,44.4,88.1,95.9,95.0,23.4,0.6,0.0,706,11.4,1
2026-01-29,balaghat,Balaghat Deep Shaft,6200,5298,44.2,85.8,94.3,92.9,23.1,0.9,0.0,902,14.5,1
2026-01-30,balaghat,Balaghat Deep Shaft,6200,5293,44.4,85.7,89.9,89.7,23.4,0.6,0.0,907,14.6,1
2026-01-31,balaghat,Balaghat Deep Shaft,6200,5158,44.7,86.7,91.7,92.6,23.2,0.8,0.0,1042,16.8,1
2026-02-01,balaghat,Balaghat Deep Shaft,6200,5245,43.2,86.3,87.4,93.7,22.1,1.9,0.0,955,15.4,1
2026-02-02,balaghat,Balaghat Deep Shaft,6200,4989,43.4,85.4,89.3,92.2,22.3,1.7,0.0,1211,19.5,1
2026-02-03,balaghat,Balaghat Deep Shaft,6200,5184,43.9,87.8,86.3,93.2,22.5,1.5,0.0,1016,16.4,1
2026-02-04,balaghat,Balaghat Deep Shaft,6200,4915,43.9,85.9,93.6,87.1,23.4,0.6,0.0,1285,20.7,1
2026-02-05,balaghat,Balaghat Deep Shaft,6200,5530,44.5,85.5,96.5,95.1,23.3,0.7,0.0,670,10.8,1
2026-02-06,balaghat,Balaghat Deep Shaft,6200,5100,43.5,86.0,94.8,88.9,23.3,0.7,0.0,1100,17.7,1
2026-02-07,balaghat,Balaghat Deep Shaft,6200,5150,43.8,85.0,89.2,89.4,23.0,1.0,0.0,1050,16.9,1
2026-02-08,balaghat,Balaghat Deep Shaft,6200,5329,44.1,86.3,91.8,94.0,23.0,1.0,0.0,871,14.0,1
2026-02-09,balaghat,Balaghat Deep Shaft,6200,4842,44.3,85.8,87.1,89.4,22.2,1.8,0.0,1358,21.9,1
2026-02-10,balaghat,Balaghat Deep Shaft,6200,5207,44.5,87.5,91.7,91.9,23.3,0.7,0.0,993,16.0,1
2026-02-11,balaghat,Balaghat Deep Shaft,6200,5090,44.3,87.6,92.2,89.2,23.5,0.5,0.0,1110,17.9,1
2026-02-12,balaghat,Balaghat Deep Shaft,6200,5468,43.8,87.4,90.0,95.9,23.3,0.7,0.0,732,11.8,1
