date,mine_id,rainfall_mm,rainfall_7d_mm,rainfall_anomaly,water_risk_index,soil_saturation_index
2025-04-23,tirodi,1.5,1.7,-0.37,0.036,0.05
2025-04-24,tirodi,0.0,1.5,-1.0,0.03,0.05
2025-04-25,tirodi,0.0,1.5,-1.0,0.03,0.05
2025-04-26,tirodi,0.0,1.5,-1.0,0.03,0.05
2025-04-27,tirodi,0.0,1.5,-1.0,0.03,0.05
2025-04-28,tirodi,0.0,1.5,-1.0,0.03,0.05
2025-04-29,tirodi,0.0,1.5,-1.0,0.03,0.05
2025-04-30,tirodi,0.9,0.9,-0.62,0.034,0.05
2025-05-01,tirodi,0.0,0.9,-1.0,0.03,0.05
2025-05-02,tirodi,0.7,1.6,-0.71,0.033,0.05
2025-05-03,tirodi,0.0,1.6,-1.0,0.03,0.05
2025-05-04,tirodi,0.0,1.6,-1.0,0.03,0.05
2025-05-05,tirodi,0.0,1.6,-1.0,0.03,0.05
2025-05-06,tirodi,0.0,1.6,-1.0,0.03,0.05
2025-05-07,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-05-08,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-05-09,tirodi,0.5,0.5,-0.79,0.032,0.05
2025-05-10,tirodi,0.0,0.5,-1.0,0.03,0.05
2025-05-11,tirodi,0.0,0.5,-1.0,0.03,0.05
2025-05-12,tirodi,0.0,0.5,-1.0,0.03,0.05
2025-05-13,tirodi,0.0,0.5,-1.0,0.03,0.05
2025-05-14,tirodi,0.0,0.5,-1.0,0.03,0.05
2025-05-15,tirodi,0.0,0.5,-1.0,0.03,0.05
2025-05-16,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-05-17,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-05-18,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-05-19,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-05-20,tirodi,0.7,0.7,-0.71,0.033,0.05
2025-05-21,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-05-22,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-05-23,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-05-24,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-05-25,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-05-26,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-05-27,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-05-28,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-05-29,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-05-30,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-05-31,tirodi,0.3,0.3,-0.87,0.031,0.05
2025-06-01,tirodi,0.0,0.3,-1.0,0.03,0.05
2025-06-02,tirodi,0.0,0.3,-1.0,0.03,0.05
2025-06-03,tirodi,0.0,0.3,-1.0,0.03,0.05
2025-06-04,tirodi,0.0,0.3,-1.0,0.03,0.05
2025-06-05,tirodi,0.0,0.3,-1.0,0.03,0.05
2025-06-06,tirodi,0.0,0.3,-1.0,0.03,0.05
2025-06-07,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-06-08,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-06-09,tirodi,2.7,2.7,-0.75,0.041,0.05
2025-06-10,tirodi,2.0,4.7,-0.83,0.038,0.05
2025-06-11,tirodi,4.2,8.9,-0.65,0.047,0.05
2025-06-12,tirodi,4.8,13.7,-0.62,0.053,0.057
2025-06-13,tirodi,2.4,16.1,-0.82,0.05,0.067
2025-06-14,tirodi,9.3,25.4,-0.33,0.101,0.106
2025-06-15,tirodi,5.0,30.4,-0.66,0.096,0.127
2025-06-16,tirodi,2.9,30.6,-0.81,0.088,0.128
2025-06-17,tirodi,1.4,30.0,-0.91,0.081,0.125
2025-06-18,tirodi,6.9,32.7,-0.59,0.109,0.136
2025-06-19,tirodi,8.6,36.5,-0.51,0.126,0.152
2025-06-20,tirodi,4.4,38.5,-0.76,0.114,0.16
2025-06-21,tirodi,7.4,36.6,-0.61,0.121,0.152
2025-06-22,tirodi,19.0,50.6,-0.05,0.203,0.211
2025-06-23,tirodi,13.3,61.0,-0.36,0.206,0.254
2025-06-24,tirodi,0.8,60.4,-0.96,0.154,0.252
2025-06-25,tirodi,4.5,58.0,-0.8,0.163,0.242
2025-06-26,tirodi,7.6,57.0,-0.67,0.173,0.238
2025-06-27,tirodi,9.2,61.8,-0.62,0.192,0.258
2025-06-28,tirodi,10.3,64.7,-0.59,0.203,0.27
2025-06-29,tirodi,12.9,58.6,-0.5,0.198,0.244
2025-06-30,tirodi,9.1,54.4,-0.66,0.173,0.227
2025-07-01,tirodi,10.3,63.9,-0.63,0.201,0.266
2025-07-02,tirodi,19.8,79.2,-0.31,0.277,0.33
2025-07-03,tirodi,13.4,85.0,-0.55,0.266,0.354
2025-07-04,tirodi,4.2,80.0,-0.86,0.217,0.333
2025-07-05,tirodi,12.6,82.3,-0.6,0.256,0.343
2025-07-06,tirodi,10.9,80.3,-0.66,0.245,0.335
2025-07-07,tirodi,2.0,73.2,-0.94,0.191,0.305
2025-07-08,tirodi,14.2,77.1,-0.58,0.249,0.321
2025-07-09,tirodi,5.5,62.8,-0.84,0.179,0.262
2025-07-10,tirodi,25.2,74.6,-0.3,0.287,0.311
2025-07-11,tirodi,18.4,88.8,-0.5,0.296,0.37
2025-07-12,tirodi,5.0,81.2,-0.87,0.223,0.338
2025-07-13,tirodi,26.2,96.5,-0.31,0.346,0.402
2025-07-14,tirodi,35.0,129.5,-0.1,0.464,0.54
2025-07-15,tirodi,12.3,127.6,-0.69,0.368,0.532
2025-07-16,tirodi,13.6,135.7,-0.66,0.393,0.565
2025-07-17,tirodi,26.3,136.8,-0.35,0.447,0.57
2025-07-18,tirodi,35.6,154.0,-0.14,0.528,0.642
2025-07-19,tirodi,3.3,152.3,-0.92,0.394,0.635
2025-07-20,tirodi,6.3,132.4,-0.85,0.356,0.552
2025-07-21,tirodi,11.7,109.1,-0.73,0.32,0.455
2025-07-22,tirodi,12.9,109.7,-0.7,0.326,0.457
2025-07-23,tirodi,27.7,123.8,-0.36,0.42,0.516
2025-07-24,tirodi,38.0,135.5,-0.13,0.491,0.565
2025-07-25,tirodi,40.1,140.0,-0.09,0.51,0.583
2025-07-26,tirodi,3.4,140.1,-0.92,0.364,0.584
2025-07-27,tirodi,8.7,142.5,-0.8,0.391,0.594
2025-07-28,tirodi,10.5,141.3,-0.76,0.395,0.589
2025-07-29,tirodi,8.7,137.1,-0.8,0.377,0.571
2025-07-30,tirodi,22.6,132.0,-0.49,0.42,0.55
2025-07-31,tirodi,24.4,118.4,-0.45,0.393,0.493
2025-08-01,tirodi,16.8,95.1,-0.62,0.305,0.396
2025-08-02,tirodi,15.6,107.3,-0.65,0.331,0.447
2025-08-03,tirodi,12.4,111.0,-0.72,0.327,0.462
2025-08-04,tirodi,13.5,114.0,-0.69,0.339,0.475
2025-08-05,tirodi,43.7,149.0,0.01,0.547,0.621
2025-08-06,tirodi,25.8,152.2,-0.4,0.484,0.634
2025-08-07,tirodi,12.4,140.2,-0.71,0.4,0.584
2025-08-08,tirodi,14.6,138.0,-0.65,0.403,0.575
2025-08-09,tirodi,21.2,143.6,-0.49,0.444,0.598
2025-08-10,tirodi,5.5,136.7,-0.86,0.364,0.57
2025-08-11,tirodi,16.7,139.9,-0.58,0.417,0.583
2025-08-12,tirodi,22.9,119.1,-0.42,0.389,0.496
2025-08-13,tirodi,20.6,113.9,-0.47,0.367,0.475
2025-08-14,tirodi,7.5,109.0,-0.8,0.302,0.454
2025-08-15,tirodi,8.5,102.9,-0.77,0.291,0.429
2025-08-16,tirodi,1.9,83.6,-0.95,0.216,0.348
2025-08-17,tirodi,22.1,100.2,-0.38,0.339,0.418
2025-08-18,tirodi,44.5,128.0,0.27,0.498,0.533
2025-08-19,tirodi,5.9,111.0,-0.83,0.301,0.462
2025-08-20,tirodi,25.2,115.6,-0.24,0.39,0.482
2025-08-21,tirodi,38.7,146.8,0.2,0.522,0.612
2025-08-22,tirodi,8.1,146.4,-0.74,0.398,0.61
2025-08-23,tirodi,10.4,154.9,-0.66,0.429,0.645
2025-08-24,tirodi,13.1,145.9,-0.56,0.417,0.608
2025-08-25,tirodi,14.6,116.0,-0.49,0.348,0.483
2025-08-26,tirodi,12.7,122.8,-0.54,0.358,0.512
2025-08-27,tirodi,7.3,104.9,-0.73,0.291,0.437
2025-08-28,tirodi,14.5,80.7,-0.44,0.26,0.336
2025-08-29,tirodi,6.9,79.5,-0.73,0.226,0.331
2025-08-30,tirodi,11.4,80.5,-0.53,0.247,0.335
2025-08-31,tirodi,8.2,75.6,-0.65,0.222,0.315
2025-09-01,tirodi,1.5,62.5,-0.93,0.162,0.26
2025-09-02,tirodi,17.2,67.0,-0.2,0.236,0.279
2025-09-03,tirodi,4.6,64.3,-0.78,0.179,0.268
2025-09-04,tirodi,16.7,66.5,-0.16,0.233,0.277
2025-09-05,tirodi,13.3,72.9,-0.3,0.236,0.304
2025-09-06,tirodi,7.5,69.0,-0.59,0.203,0.288
2025-09-07,tirodi,8.7,69.5,-0.5,0.209,0.29
2025-09-08,tirodi,8.9,76.9,-0.47,0.228,0.32
2025-09-09,tirodi,4.7,64.4,-0.71,0.18,0.268
2025-09-10,tirodi,4.6,64.4,-0.7,0.179,0.268
2025-09-11,tirodi,7.3,55.0,-0.5,0.167,0.229
2025-09-12,tirodi,4.6,46.3,-0.67,0.134,0.193
2025-09-13,tirodi,3.2,42.0,-0.76,0.118,0.175
2025-09-14,tirodi,2.2,35.5,-0.83,0.098,0.148
2025-09-15,tirodi,5.1,31.7,-0.58,0.1,0.132
2025-09-16,tirodi,2.2,29.2,-0.81,0.082,0.122
2025-09-17,tirodi,6.0,30.6,-0.45,0.101,0.128
2025-09-18,tirodi,0.0,23.3,-1.0,0.058,0.097
2025-09-19,tirodi,0.9,19.6,-0.62,0.053,0.082
2025-09-20,tirodi,0.0,16.4,-1.0,0.041,0.068
2025-09-21,tirodi,0.0,14.2,-1.0,0.035,0.059
2025-09-22,tirodi,0.0,9.1,-1.0,0.03,0.05
2025-09-23,tirodi,0.0,6.9,-1.0,0.03,0.05
2025-09-24,tirodi,0.0,0.9,-1.0,0.03,0.05
2025-09-25,tirodi,0.0,0.9,-1.0,0.03,0.05
2025-09-26,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-09-27,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-09-28,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-09-29,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-09-30,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-01,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-02,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-03,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-04,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-05,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-06,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-07,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-08,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-09,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-10,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-11,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-12,tirodi,0.1,0.1,-0.96,0.03,0.05
2025-10-13,tirodi,0.6,0.7,-0.75,0.032,0.05
2025-10-14,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-10-15,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-10-16,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-10-17,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-10-18,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-10-19,tirodi,0.0,0.6,-1.0,0.03,0.05
2025-10-20,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-21,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-22,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-23,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-24,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-25,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-10-26,tirodi,0.4,0.4,-0.83,0.032,0.05
2025-10-27,tirodi,0.3,0.7,-0.87,0.031,0.05
2025-10-28,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-10-29,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-10-30,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-10-31,tirodi,0.7,1.4,-0.71,0.033,0.05
2025-11-01,tirodi,0.0,1.4,-1.0,0.03,0.05
2025-11-02,tirodi,0.0,1.0,-1.0,0.03,0.05
2025-11-03,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-11-04,tirodi,0.6,1.3,-0.75,0.032,0.05
2025-11-05,tirodi,0.0,1.3,-1.0,0.03,0.05
2025-11-06,tirodi,0.0,1.3,-1.0,0.03,0.05
2025-11-07,tirodi,0.0,0.6,-1.0,0.03,0.05
2025-11-08,tirodi,0.0,0.6,-1.0,0.03,0.05
2025-11-09,tirodi,0.0,0.6,-1.0,0.03,0.05
2025-11-10,tirodi,0.0,0.6,-1.0,0.03,0.05
2025-11-11,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-12,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-13,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-14,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-15,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-16,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-17,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-18,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-19,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-20,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-21,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-22,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-23,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-24,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-25,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-26,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-27,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-28,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-29,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-11-30,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-12-01,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-12-02,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-12-03,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-12-04,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-12-05,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-12-06,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-12-07,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-12-08,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-12-09,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-12-10,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-12-11,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-12-12,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-12-13,tirodi,0.5,0.5,-0.79,0.032,0.05
2025-12-14,tirodi,0.4,0.9,-0.83,0.032,0.05
2025-12-15,tirodi,0.1,1.0,-0.96,0.03,0.05
2025-12-16,tirodi,0.0,1.0,-1.0,0.03,0.05
2025-12-17,tirodi,0.0,1.0,-1.0,0.03,0.05
2025-12-18,tirodi,0.0,1.0,-1.0,0.03,0.05
2025-12-19,tirodi,0.0,1.0,-1.0,0.03,0.05
2025-12-20,tirodi,0.0,0.5,-1.0,0.03,0.05
2025-12-21,tirodi,0.0,0.1,-1.0,0.03,0.05
2025-12-22,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-12-23,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-12-24,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-12-25,tirodi,1.1,1.1,-0.54,0.034,0.05
2025-12-26,tirodi,1.0,2.1,-0.58,0.034,0.05
2025-12-27,tirodi,0.0,2.1,-1.0,0.03,0.05
2025-12-28,tirodi,0.0,2.1,-1.0,0.03,0.05
2025-12-29,tirodi,0.0,2.1,-1.0,0.03,0.05
2025-12-30,tirodi,0.0,2.1,-1.0,0.03,0.05
2025-12-31,tirodi,0.0,2.1,-1.0,0.03,0.05
2026-01-01,tirodi,0.0,1.0,-1.0,0.03,0.05
2026-01-02,tirodi,0.6,0.6,-0.75,0.032,0.05
2026-01-03,tirodi,0.0,0.6,-1.0,0.03,0.05
2026-01-04,tirodi,0.0,0.6,-1.0,0.03,0.05
2026-01-05,tirodi,0.0,0.6,-1.0,0.03,0.05
2026-01-06,tirodi,0.0,0.6,-1.0,0.03,0.05
2026-01-07,tirodi,0.0,0.6,-1.0,0.03,0.05
2026-01-08,tirodi,0.0,0.6,-1.0,0.03,0.05
2026-01-09,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-01-10,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-01-11,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-01-12,tirodi,0.2,0.2,-0.92,0.031,0.05
2026-01-13,tirodi,0.0,0.2,-1.0,0.03,0.05
2026-01-14,tirodi,0.0,0.2,-1.0,0.03,0.05
2026-01-15,tirodi,0.2,0.4,-0.92,0.031,0.05
2026-01-16,tirodi,0.0,0.4,-1.0,0.03,0.05
2026-01-17,tirodi,0.0,0.4,-1.0,0.03,0.05
2026-01-18,tirodi,0.0,0.4,-1.0,0.03,0.05
2026-01-19,tirodi,0.0,0.2,-1.0,0.03,0.05
2026-01-20,tirodi,0.0,0.2,-1.0,0.03,0.05
2026-01-21,tirodi,0.0,0.2,-1.0,0.03,0.05
2026-01-22,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-01-23,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-01-24,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-01-25,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-01-26,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-01-27,tirodi,0.3,0.3,-0.87,0.031,0.05
2026-01-28,tirodi,0.0,0.3,-1.0,0.03,0.05
2026-01-29,tirodi,0.0,0.3,-1.0,0.03,0.05
2026-01-30,tirodi,0.0,0.3,-1.0,0.03,0.05
2026-01-31,tirodi,0.0,0.3,-1.0,0.03,0.05
2026-02-01,tirodi,0.0,0.3,-1.0,0.03,0.05
2026-02-02,tirodi,0.0,0.3,-1.0,0.03,0.05
2026-02-03,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-02-04,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-02-05,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-02-06,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-02-07,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-02-08,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-02-09,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-02-10,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-02-11,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-02-12,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-02-13,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-02-14,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-02-15,tirodi,0.6,0.6,-0.75,0.032,0.05
2026-02-16,tirodi,0.0,0.6,-1.0,0.03,0.05
2026-02-17,tirodi,0.0,0.6,-1.0,0.03,0.05
2026-02-18,tirodi,0.0,0.6,-1.0,0.03,0.05
2026-02-19,tirodi,0.0,0.6,-1.0,0.03,0.05
2026-02-20,tirodi,0.0,0.6,-1.0,0.03,0.05
2026-02-21,tirodi,0.1,0.7,-0.96,0.03,0.05
2026-02-22,tirodi,0.0,0.1,-1.0,0.03,0.05
2026-02-23,tirodi,0.0,0.1,-1.0,0.03,0.05
2026-02-24,tirodi,0.0,0.1,-1.0,0.03,0.05
2026-02-25,tirodi,0.0,0.1,-1.0,0.03,0.05
2026-02-26,tirodi,0.0,0.1,-1.0,0.03,0.05
2026-02-27,tirodi,0.0,0.1,-1.0,0.03,0.05
2026-02-28,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-03-01,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-03-02,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-03-03,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-03-04,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-03-05,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-03-06,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-03-07,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-03-08,tirodi,1.5,1.5,-0.37,0.036,0.05
2026-03-09,tirodi,0.0,1.5,-1.0,0.03,0.05
2026-03-10,tirodi,1.2,2.7,-0.5,0.035,0.05
2026-03-11,tirodi,0.0,2.7,-1.0,0.03,0.05
2026-03-12,tirodi,0.0,2.7,-1.0,0.03,0.05
2026-03-13,tirodi,0.0,2.7,-1.0,0.03,0.05
2026-03-14,tirodi,0.0,2.7,-1.0,0.03,0.05
2026-03-15,tirodi,0.0,1.2,-1.0,0.03,0.05
2026-03-16,tirodi,0.0,1.2,-1.0,0.03,0.05
2026-03-17,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-03-18,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-03-19,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-03-20,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-03-21,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-03-22,tirodi,2.3,2.3,-0.04,0.039,0.05
2026-03-23,tirodi,0.0,2.3,-1.0,0.03,0.05
2026-03-24,tirodi,0.6,2.9,-0.75,0.032,0.05
2026-03-25,tirodi,0.1,3.0,-0.96,0.03,0.05
2026-03-26,tirodi,0.0,3.0,-1.0,0.03,0.05
2026-03-27,tirodi,0.0,3.0,-1.0,0.03,0.05
2026-03-28,tirodi,0.0,3.0,-1.0,0.03,0.05
2026-03-29,tirodi,0.0,0.7,-1.0,0.03,0.05
2026-03-30,tirodi,0.0,0.7,-1.0,0.03,0.05
2026-03-31,tirodi,0.0,0.1,-1.0,0.03,0.05
2026-04-01,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-04-02,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-04-03,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-04-04,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-04-05,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-04-06,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-04-07,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-04-08,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-04-09,tirodi,0.3,0.3,-0.87,0.031,0.05
2026-04-10,tirodi,0.0,0.3,-1.0,0.03,0.05
2026-04-11,tirodi,1.0,1.3,-0.58,0.034,0.05
2026-04-12,tirodi,0.0,1.3,-1.0,0.03,0.05
2026-04-13,tirodi,0.0,1.3,-1.0,0.03,0.05
2026-04-14,tirodi,0.0,1.3,-1.0,0.03,0.05
2026-04-15,tirodi,0.0,1.3,-1.0,0.03,0.05
2026-04-16,tirodi,0.0,1.0,-1.0,0.03,0.05
2026-04-17,tirodi,0.0,1.0,-1.0,0.03,0.05
2026-04-18,tirodi,0.6,0.6,-0.75,0.032,0.05
2026-04-19,tirodi,0.0,0.6,-1.0,0.03,0.05
2026-04-20,tirodi,0.0,0.6,-1.0,0.03,0.05
2026-04-21,tirodi,0.0,0.6,-1.0,0.03,0.05
2026-04-22,tirodi,0.0,0.6,-1.0,0.03,0.05
2026-04-23,tirodi,0.0,0.6,-1.0,0.03,0.05
2026-04-24,tirodi,0.0,0.6,-1.0,0.03,0.05
2026-04-25,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-04-26,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-04-27,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-04-28,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-04-29,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-04-30,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-05-01,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-05-02,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-05-03,tirodi,0.0,0.0,-1.0,0.03,0.05
2026-05-04,tirodi,1.3,1.3,-0.46,0.035,0.05
2026-05-05,tirodi,0.2,1.5,-0.92,0.031,0.05
2026-05-06,tirodi,0.2,1.7,-0.92,0.031,0.05
2026-05-07,tirodi,4.2,5.9,0.75,0.047,0.05
2026-05-08,tirodi,0.0,5.9,-1.0,0.03,0.05
2026-05-09,tirodi,0.7,6.6,-0.71,0.033,0.05
2026-05-10,tirodi,0.0,6.6,-1.0,0.03,0.05
2026-05-11,tirodi,0.0,5.3,-1.0,0.03,0.05
2026-05-12,tirodi,0.0,5.1,-1.0,0.03,0.05
2026-05-13,tirodi,0.0,4.9,-1.0,0.03,0.05
2026-05-14,tirodi,0.0,0.7,-1.0,0.03,0.05
2026-05-15,tirodi,0.2,0.9,-0.92,0.031,0.05
2025-01-01,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-01-02,ukwa,2.3,2.3,-0.12,0.039,0.05
2025-01-03,ukwa,0.6,2.9,-0.77,0.032,0.05
2025-01-04,ukwa,1.1,4.0,-0.58,0.034,0.05
2025-01-05,ukwa,0.0,4.0,-1.0,0.03,0.05
2025-01-06,ukwa,0.0,4.0,-1.0,0.03,0.05
2025-01-07,ukwa,0.0,4.0,-1.0,0.03,0.05
2025-01-08,ukwa,0.0,4.0,-1.0,0.03,0.05
2025-01-09,ukwa,0.0,1.7,-1.0,0.03,0.05
2025-01-10,ukwa,0.0,1.1,-1.0,0.03,0.05
2025-01-11,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-01-12,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-01-13,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-01-14,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-01-15,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-01-16,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-01-17,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-01-18,ukwa,0.2,0.2,-0.92,0.031,0.05
2025-01-19,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-01-20,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-01-21,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-01-22,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-01-23,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-01-24,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-01-25,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-01-26,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-01-27,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-01-28,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-01-29,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-01-30,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-01-31,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-02-01,ukwa,4.0,4.0,0.54,0.046,0.05
2025-02-02,ukwa,0.0,4.0,-1.0,0.03,0.05
2025-02-03,ukwa,0.0,4.0,-1.0,0.03,0.05
