date,mine_id,mine_name,planned_tonnage,actual_tonnage,ore_grade_mn,recovery_rate,crusher_utilization,fleet_availability,operating_hours,downtime_hours,rainfall_mm,shortfall_tonnes,shortfall_percentage,shortfall_event,production_trend_7d,production_trend_30d,shortfall_rate,target_deviation,rolling_downtime_7d
2025-05-30,balaghat,Balaghat Deep Shaft,6200,5182,44.0,85.3,87.6,93.0,22.3,1.7,0.0,1018,16.4,1,5142.0,5088.4,18.51,-0.1642,8.6
2025-05-31,balaghat,Balaghat Deep Shaft,6200,5005,44.7,86.0,88.8,92.8,22.5,1.5,0.0,1195,19.3,1,5098.4,5077.3,18.71,-0.1927,9.5
2025-06-01,balaghat,Balaghat Deep Shaft,6200,5359,44.3,87.6,89.9,91.1,23.0,1.0,0.0,841,13.6,1,5126.9,5090.4,17.43,-0.1356,8.9
2025-06-02,balaghat,Balaghat Deep Shaft,6200,5150,44.2,85.1,91.3,90.9,23.1,0.9,0.0,1050,16.9,1,5103.3,5103.6,17.3,-0.1694,8.4
2025-06-03,balaghat,Balaghat Deep Shaft,6200,5143,45.5,86.5,92.1,93.1,22.3,1.7,0.0,1057,17.0,1,5094.6,5096.0,17.22,-0.1705,8.8
2025-06-04,balaghat,Balaghat Deep Shaft,6200,5112,43.3,84.6,91.3,94.5,22.1,1.9,0.0,1088,17.5,1,5091.7,5096.6,17.29,-0.1755,10.1
2025-06-05,balaghat,Balaghat Deep Shaft,6200,5498,43.6,86.6,92.8,94.2,23.4,0.6,0.0,702,11.3,1,5207.0,5113.2,15.8,-0.1132,9.3
2025-06-06,balaghat,Balaghat Deep Shaft,6200,5378,43.9,86.8,97.7,92.4,23.5,0.5,0.0,822,13.3,1,5235.0,5125.9,15.17,-0.1326,8.1
2025-06-07,balaghat,Balaghat Deep Shaft,6200,5177,45.3,87.4,88.3,90.1,23.1,0.9,0.0,1023,16.5,1,5259.6,5124.9,15.5,-0.165,7.5
2025-06-08,balaghat,Balaghat Deep Shaft,6200,5381,44.8,86.3,96.0,93.1,23.2,0.8,0.0,819,13.2,1,5262.7,5134.6,14.93,-0.1321,7.3
2025-06-09,balaghat,Balaghat Deep Shaft,6200,4380,43.3,84.5,85.7,83.8,21.8,2.2,17.4,1820,29.4,1,5152.7,5107.0,18.55,-0.2935,8.6
2025-06-10,balaghat,Balaghat Deep Shaft,6200,4975,43.8,86.7,89.4,86.3,22.7,1.3,12.3,1225,19.8,1,5128.7,5106.0,18.86,-0.1976,8.2
2025-06-11,balaghat,Balaghat Deep Shaft,6200,4109,44.5,85.9,78.0,82.2,20.2,3.8,33.0,2091,33.7,1,4985.4,5056.7,22.57,-0.3373,10.1
2025-06-12,balaghat,Balaghat Deep Shaft,6200,4501,44.5,87.8,85.7,85.2,20.8,3.2,33.5,1699,27.4,1,4843.0,5019.7,23.78,-0.274,12.7
2025-06-13,balaghat,Balaghat Deep Shaft,6200,5076,44.7,87.4,91.2,88.7,23.0,1.0,7.3,1124,18.1,1,4799.9,5016.3,22.36,-0.1813,13.2
2025-06-14,balaghat,Balaghat Deep Shaft,6200,4755,43.8,86.9,86.0,86.7,21.8,2.2,15.6,1445,23.3,1,4739.6,5008.7,22.59,-0.2331,14.5
2025-06-15,balaghat,Balaghat Deep Shaft,6200,4233,44.2,86.1,85.0,82.4,20.6,3.4,36.9,1967,31.7,1,4575.6,4977.4,24.87,-0.3173,17.1
2025-06-16,balaghat,Balaghat Deep Shaft,6200,4796,44.2,87.8,92.7,86.4,22.3,1.7,10.5,1404,22.6,1,4635.0,4958.8,24.3,-0.2265,16.6
2025-06-17,balaghat,Balaghat Deep Shaft,6200,4142,45.0,88.4,82.6,78.8,20.2,3.8,35.7,2058,33.2,1,4516.0,4923.0,26.53,-0.3319,19.1
2025-06-18,balaghat,Balaghat Deep Shaft,6200,3532,44.4,85.7,71.4,78.9,18.5,5.5,61.0,2668,43.0,1,4433.6,4880.4,30.65,-0.4303,20.8
2025-06-19,balaghat,Balaghat Deep Shaft,6200,4213,45.2,88.4,80.7,83.6,20.6,3.4,36.8,1987,32.0,1,4392.4,4853.8,30.98,-0.3205,21.0
2025-06-20,balaghat,Balaghat Deep Shaft,6200,3816,43.9,86.3,77.6,77.5,19.9,4.1,40.9,2384,38.5,1,4212.4,4817.6,32.86,-0.3845,24.1
2025-06-21,balaghat,Balaghat Deep Shaft,6200,3292,44.5,88.1,77.3,71.2,18.7,5.3,62.4,2908,46.9,1,4003.4,4810.1,36.37,-0.469,27.2
2025-06-22,balaghat,Balaghat Deep Shaft,6200,2831,43.5,84.6,69.9,68.8,17.6,6.4,80.2,3369,54.3,1,3803.1,4728.3,40.85,-0.5434,30.2
2025-06-23,balaghat,Balaghat Deep Shaft,6200,4674,45.4,86.1,86.9,84.8,21.8,2.2,10.0,1526,24.6,1,3785.7,4707.1,36.79,-0.2461,30.7
2025-06-24,balaghat,Balaghat Deep Shaft,6200,4547,45.1,86.3,88.3,87.7,21.6,2.4,8.4,1653,26.7,1,3843.6,4686.6,34.27,-0.2666,29.3
2025-06-25,balaghat,Balaghat Deep Shaft,6200,2483,44.0,85.3,66.4,62.4,16.4,7.6,106.8,3717,60.0,1,3693.7,4592.2,40.7,-0.5995,31.4
2025-06-26,balaghat,Balaghat Deep Shaft,6200,4960,43.4,85.2,92.7,91.0,23.0,1.0,3.8,1240,20.0,1,3800.4,4584.1,35.53,-0.2,29.0
2025-06-27,balaghat,Balaghat Deep Shaft,6200,2499,44.0,86.3,70.7,59.3,17.3,6.7,101.2,3701,59.7,1,3612.3,4496.3,41.57,-0.5969,31.6
2025-06-28,balaghat,Balaghat Deep Shaft,6200,4305,44.0,87.8,78.5,83.6,20.2,3.8,39.1,1895,30.6,1,3757.0,4483.5,38.83,-0.3056,30.1
2025-06-29,balaghat,Balaghat Deep Shaft,6200,4008,44.1,85.3,78.7,84.0,20.0,4.0,37.5,2192,35.4,1,3925.1,4444.3,37.97,-0.3535,27.7
2025-06-30,balaghat,Balaghat Deep Shaft,6200,4005,44.6,87.3,77.1,79.1,20.3,3.7,39.5,2195,35.4,1,3829.6,4411.0,37.33,-0.354,29.2
2025-07-01,balaghat,Balaghat Deep Shaft,6200,3696,44.5,86.6,76.4,77.9,19.2,4.8,49.7,2504,40.4,1,3708.0,4355.6,38.1,-0.4039,31.6
2025-07-02,balaghat,Balaghat Deep Shaft,6200,4340,44.6,85.3,83.9,85.3,21.5,2.5,25.7,1860,30.0,1,3973.3,4328.6,36.07,-0.3,26.5
2025-07-03,balaghat,Balaghat Deep Shaft,6200,4847,44.1,85.4,85.7,88.0,21.9,2.1,22.0,1353,21.8,1,3957.1,4318.7,32.5,-0.2182,27.6
2025-07-04,balaghat,Balaghat Deep Shaft,6200,3846,44.9,87.8,73.8,80.7,18.8,5.2,56.4,2354,38.0,1,4149.6,4276.5,33.88,-0.3797,26.1
2025-07-05,balaghat,Balaghat Deep Shaft,6200,2070,44.4,88.0,52.8,54.6,14.6,9.4,131.7,4130,66.6,1,3830.3,4162.2,42.06,-0.6661,31.7
2025-07-06,balaghat,Balaghat Deep Shaft,6200,2206,44.1,87.0,58.3,57.0,15.4,8.6,121.1,3994,64.4,1,3572.9,4056.5,47.64,-0.6442,36.3
2025-07-07,balaghat,Balaghat Deep Shaft,6200,2333,44.6,87.9,58.5,59.4,15.6,8.4,121.1,3867,62.4,1,3334.0,3961.7,51.33,-0.6237,41.0
2025-07-08,balaghat,Balaghat Deep Shaft,6200,3003,43.8,87.1,59.7,81.9,15.2,8.8,19.6,3197,51.6,1,3235.0,3882.4,51.4,-0.5156,45.0
2025-07-09,balaghat,Balaghat Deep Shaft,6200,4601,40.9,83.4,87.4,88.9,21.7,2.3,19.0,1599,25.8,1,3272.3,3889.8,45.0,-0.2579,44.8
2025-07-10,balaghat,Balaghat Deep Shaft,6200,3990,44.8,86.5,81.0,78.5,20.2,3.8,46.1,2210,35.6,1,3149.9,3857.0,42.65,-0.3565,46.5
2025-07-11,balaghat,Balaghat Deep Shaft,6200,1078,44.4,85.3,32.9,55.9,8.0,16.0,293.5,5122,82.6,1,2754.4,3755.9,52.64,-0.8261,57.3
2025-07-12,balaghat,Balaghat Deep Shaft,6200,3343,44.3,87.1,76.7,70.2,19.0,5.0,67.7,2857,46.1,1,2936.3,3717.3,51.0,-0.4608,52.9
2025-07-13,balaghat,Balaghat Deep Shaft,6200,1665,43.2,85.4,51.5,55.0,12.7,11.3,177.0,4535,73.1,1,2859.0,3603.6,56.53,-0.7315,55.6
2025-07-14,balaghat,Balaghat Deep Shaft,6200,1232,44.2,85.6,34.6,57.1,8.8,15.2,230.7,4968,80.1,1,2701.7,3486.2,62.42,-0.8013,62.4
2025-07-15,balaghat,Balaghat Deep Shaft,6200,2395,44.3,85.4,60.5,62.2,16.1,7.9,108.9,3805,61.4,1,2614.9,3424.9,62.17,-0.6137,61.5
2025-07-16,balaghat,Balaghat Deep Shaft,6200,2209,43.5,85.2,58.6,58.4,15.8,8.2,106.6,3991,64.4,1,2273.1,3338.7,62.72,-0.6437,67.4
2025-07-17,balaghat,Balaghat Deep Shaft,6200,4348,43.7,86.3,81.7,84.3,20.8,3.2,41.9,1852,29.9,1,2324.3,3345.6,54.52,-0.2987,66.8
2025-07-18,balaghat,Balaghat Deep Shaft,6200,2384,44.2,86.2,68.0,58.5,16.5,7.5,111.3,3816,61.5,1,2510.9,3307.3,56.26,-0.6155,58.3
2025-07-19,balaghat,Balaghat Deep Shaft,6200,3555,43.2,87.0,69.6,75.9,18.6,5.4,68.7,2645,42.7,1,2541.1,3285.4,52.87,-0.4266,58.7
2025-07-20,balaghat,Balaghat Deep Shaft,6200,4189,44.5,87.4,80.8,81.2,21.3,2.7,19.8,2011,32.4,1,2901.7,3297.8,47.75,-0.3244,50.1
2025-07-21,balaghat,Balaghat Deep Shaft,6200,1217,43.8,86.2,39.0,53.7,9.5,14.5,224.5,4983,80.4,1,2899.6,3228.6,55.92,-0.8037,49.4
2025-07-22,balaghat,Balaghat Deep Shaft,6200,3875,43.0,86.3,75.6,80.1,19.4,4.6,47.1,2325,37.5,1,3111.0,3263.4,51.31,-0.375,46.1
2025-07-23,balaghat,Balaghat Deep Shaft,6200,2607,45.4,88.5,63.4,63.8,16.1,7.9,105.2,3593,58.0,1,3167.9,3194.5,52.98,-0.5795,45.8
2025-07-24,balaghat,Balaghat Deep Shaft,6200,4480,43.8,85.8,85.6,83.7,21.4,2.6,33.4,1720,27.7,1,3186.7,3192.3,46.66,-0.2774,45.2
2025-07-25,balaghat,Balaghat Deep Shaft,6200,1633,43.4,84.7,42.9,55.2,12.2,11.8,184.8,4567,73.7,1,3079.4,3164.0,53.42,-0.7366,49.5
2025-07-26,balaghat,Balaghat Deep Shaft,6200,3186,44.3,85.7,69.8,70.5,18.2,5.8,85.9,3014,48.6,1,3026.7,3104.8,52.22,-0.4861,49.9
2025-07-27,balaghat,Balaghat Deep Shaft,6200,3105,43.7,84.9,76.8,68.6,18.6,5.4,72.1,3095,49.9,1,2871.9,3125.0,51.64,-0.4992,52.6
2025-07-28,balaghat,Balaghat Deep Shaft,6200,3863,44.2,85.0,80.5,76.5,20.3,3.7,39.1,2337,37.7,1,3249.9,3110.3,48.15,-0.3769,41.8
2025-07-29,balaghat,Balaghat Deep Shaft,6200,1860,44.9,86.0,48.9,55.4,13.4,10.6,146.3,4340,70.0,1,2962.0,3038.7,53.61,-0.7,47.8
2025-07-30,balaghat,Balaghat Deep Shaft,6200,3817,44.2,86.1,77.8,75.9,20.0,4.0,53.6,2383,38.4,1,3134.9,3032.4,49.81,-0.3844,43.9
2025-07-31,balaghat,Balaghat Deep Shaft,6200,3215,44.0,86.4,71.5,75.0,17.5,6.5,80.8,2985,48.1,1,2954.1,3016.4,49.38,-0.4815,47.8
2025-08-01,balaghat,Balaghat Deep Shaft,6200,3475,44.2,85.1,81.8,72.2,19.9,4.1,60.0,2725,44.0,1,3217.3,2987.6,48.04,-0.4395,40.1
2025-08-02,balaghat,Balaghat Deep Shaft,6200,2086,44.4,87.5,62.4,51.1,16.2,7.8,118.4,4114,66.4,1,3060.1,2895.5,52.63,-0.6635,42.1
2025-08-03,balaghat,Balaghat Deep Shaft,6200,4015,44.3,85.1,80.9,82.9,20.3,3.7,34.3,2185,35.2,1,3190.1,2901.2,48.27,-0.3524,40.4
2025-08-04,balaghat,Balaghat Deep Shaft,6200,3624,43.8,87.6,76.5,73.5,19.7,4.3,60.9,2576,41.5,1,3156.0,2953.0,46.58,-0.4155,41.0
2025-08-05,balaghat,Balaghat Deep Shaft,6200,4704,43.4,86.4,86.6,88.8,21.6,2.4,17.9,1496,24.1,1,3562.3,3036.2,40.96,-0.2413,32.8
2025-08-06,balaghat,Balaghat Deep Shaft,6200,3520,44.7,86.9,77.9,75.3,19.5,4.5,65.8,2680,43.2,1,3519.9,3075.8,41.52,-0.4323,33.3
2025-08-07,balaghat,Balaghat Deep Shaft,6200,1944,44.2,87.7,57.4,54.5,14.2,9.8,142.1,4256,68.6,1,3338.3,3040.5,48.29,-0.6865,36.6
2025-08-08,balaghat,Balaghat Deep Shaft,6200,2188,44.2,86.6,60.8,55.8,16.0,8.0,116.9,4012,64.7,1,3154.4,2960.1,52.39,-0.6471,40.5
2025-08-09,balaghat,Balaghat Deep Shaft,6200,3694,43.8,85.7,75.7,75.8,20.0,4.0,35.6,2506,40.4,1,3384.1,2950.2,49.39,-0.4042,36.7
2025-08-10,balaghat,Balaghat Deep Shaft,6200,1864,44.8,85.7,50.6,56.3,13.4,10.6,153.1,4336,69.9,1,3076.9,2976.4,54.52,-0.6994,43.6
2025-08-11,balaghat,Balaghat Deep Shaft,6200,4057,45.4,88.6,80.4,79.8,20.7,3.3,43.4,2143,34.6,1,3138.7,3000.2,49.54,-0.3456,42.6
2025-08-12,balaghat,Balaghat Deep Shaft,6200,3027,45.0,86.2,73.0,66.8,18.2,5.8,81.1,3173,51.2,1,2899.1,3045.6,49.96,-0.5118,46.0
2025-08-13,balaghat,Balaghat Deep Shaft,6200,3654,44.8,86.5,75.1,76.5,19.5,4.5,49.8,2546,41.1,1,2918.3,3126.3,47.74,-0.4106,46.0
2025-08-14,balaghat,Balaghat Deep Shaft,6200,3908,43.6,86.0,78.6,81.8,20.1,3.9,37.1,2292,37.0,1,3198.9,3176.8,45.06,-0.3697,40.1
2025-08-15,balaghat,Balaghat Deep Shaft,6200,1671,44.0,85.1,42.7,61.0,11.5,12.5,180.2,4529,73.0,1,3125.0,3158.8,52.04,-0.7305,44.6
2025-08-16,balaghat,Balaghat Deep Shaft,6200,3863,43.0,86.6,78.3,77.9,20.6,3.4,33.0,2337,37.7,1,3149.1,3142.7,48.46,-0.3769,44.0
2025-08-17,balaghat,Balaghat Deep Shaft,6200,3107,44.1,85.7,70.1,69.2,18.4,5.6,78.2,3093,49.9,1,3326.7,3166.8,48.82,-0.4989,39.0
2025-08-18,balaghat,Balaghat Deep Shaft,6200,3223,44.6,86.6,72.3,71.2,17.7,6.3,80.6,2977,48.0,1,3207.6,3155.7,48.61,-0.4802,42.0
2025-08-19,balaghat,Balaghat Deep Shaft,6200,3449,44.9,86.2,76.2,74.7,18.7,5.3,59.4,2751,44.4,1,3267.9,3131.0,47.56,-0.4437,41.5
2025-08-20,balaghat,Balaghat Deep Shaft,6200,3194,44.2,85.4,72.8,69.0,18.8,5.2,63.4,3006,48.5,1,3202.1,3196.9,47.79,-0.4848,42.2
2025-08-21,balaghat,Balaghat Deep Shaft,6200,4206,44.1,85.5,86.8,82.6,21.3,2.7,36.2,1994,32.2,1,3244.7,3208.0,43.9,-0.3216,41.0
2025-08-22,balaghat,Balaghat Deep Shaft,6200,4532,45.1,86.2,86.7,85.3,21.5,2.5,28.5,1668,26.9,1,3653.4,3272.1,39.65,-0.269,31.0
2025-08-23,balaghat,Balaghat Deep Shaft,6200,4643,45.2,85.9,85.5,84.7,22.2,1.8,14.5,1557,25.1,1,3764.9,3277.6,36.01,-0.2511,29.4
2025-08-24,balaghat,Balaghat Deep Shaft,6200,3107,43.7,86.6,55.9,84.3,14.6,9.4,40.6,3093,49.9,1,3764.9,3326.7,39.48,-0.4989,33.2
2025-08-25,balaghat,Balaghat Deep Shaft,6200,3379,45.1,86.9,77.8,71.9,18.8,5.2,62.5,2821,45.5,1,3787.1,3333.1,40.99,-0.455,32.1
2025-08-26,balaghat,Balaghat Deep Shaft,6200,1499,44.7,88.1,42.7,54.9,11.2,12.8,183.8,4701,75.8,1,3508.6,3279.6,49.69,-0.7582,39.6
2025-08-27,balaghat,Balaghat Deep Shaft,6200,2310,43.5,86.6,61.7,59.4,15.8,8.2,109.0,3890,62.7,1,3382.3,3227.8,52.94,-0.6274,42.6
2025-08-28,balaghat,Balaghat Deep Shaft,6200,3908,43.4,84.7,74.5,80.8,19.8,4.2,42.6,2292,37.0,1,3339.7,3296.1,48.96,-0.3697,44.1
2025-08-29,balaghat,Balaghat Deep Shaft,6200,1865,44.0,86.2,55.1,53.8,14.0,10.0,154.7,4335,69.9,1,2958.7,3231.0,54.19,-0.6992,51.6
2025-08-30,balaghat,Balaghat Deep Shaft,6200,2559,43.5,85.1,73.1,60.8,17.6,6.4,96.9,3641,58.7,1,2661.0,3209.2,55.32,-0.5873,56.2
2025-08-31,balaghat,Balaghat Deep Shaft,6200,3735,44.1,85.5,78.5,79.9,19.2,4.8,50.8,2465,39.8,1,2750.7,3217.8,51.44,-0.3976,51.6
2025-09-01,balaghat,Balaghat Deep Shaft,6200,4494,45.2,86.3,85.6,86.9,21.5,2.5,15.9,1706,27.5,1,2910.0,3298.1,45.45,-0.2752,48.9
2025-09-02,balaghat,Balaghat Deep Shaft,6200,4260,43.9,87.6,79.0,84.5,20.8,3.2,28.6,1940,31.3,1,3304.4,3306.3,41.92,-0.3129,39.3
2025-09-03,balaghat,Balaghat Deep Shaft,6200,4516,44.7,87.0,85.9,84.5,21.1,2.9,17.0,1684,27.2,1,3619.6,3336.0,38.24,-0.2716,34.0
2025-09-04,balaghat,Balaghat Deep Shaft,6200,4720,44.2,87.6,85.2,84.8,22.2,1.8,19.4,1480,23.9,1,3735.6,3336.5,34.65,-0.2387,31.6
2025-09-05,balaghat,Balaghat Deep Shaft,6200,4741,44.2,85.2,90.9,87.1,23.1,0.9,6.4,1459,23.5,1,4146.4,3377.2,31.86,-0.2353,22.5
2025-09-06,balaghat,Balaghat Deep Shaft,6200,3614,43.6,85.7,77.1,79.4,19.0,5.0,51.1,2586,41.7,1,4297.1,3432.9,34.32,-0.4171,21.1
2025-09-07,balaghat,Balaghat Deep Shaft,6200,5096,43.8,85.2,88.9,94.8,22.0,2.0,9.9,1104,17.8,1,4491.6,3529.8,30.19,-0.1781,18.3
2025-09-08,balaghat,Balaghat Deep Shaft,6200,4633,44.3,87.8,85.2,86.2,21.5,2.5,16.2,1567,25.3,1,4511.4,3561.1,28.97,-0.2527,18.3
2025-09-09,balaghat,Balaghat Deep Shaft,6200,4671,42.8,85.2,84.6,88.6,21.6,2.4,9.8,1529,24.7,1,4570.1,3654.7,27.9,-0.2466,17.5
2025-09-10,balaghat,Balaghat Deep Shaft,6200,4703,40.0,83.1,91.7,91.6,22.1,1.9,12.2,1497,24.1,1,4596.9,3676.2,26.95,-0.2415,16.5
2025-09-11,balaghat,Balaghat Deep Shaft,6200,4605,44.4,85.5,85.0,85.9,21.4,2.6,15.6,1595,25.7,1,4580.4,3728.8,26.64,-0.2573,17.3
2025-09-12,balaghat,Balaghat Deep Shaft,6200,4522,44.2,87.8,87.3,86.1,21.0,3.0,22.0,1678,27.1,1,4549.1,3757.8,26.75,-0.2706,19.4
2025-09-13,balaghat,Balaghat Deep Shaft,6200,4711,43.9,85.5,85.2,86.1,21.7,2.3,27.1,1489,24.0,1,4705.9,3784.5,26.07,-0.2402,16.7
2025-09-14,balaghat,Balaghat Deep Shaft,6200,3489,44.3,86.2,75.4,72.3,19.2,4.8,52.2,2711,43.7,1,4476.3,3845.1,30.47,-0.4373,19.5
2025-09-15,balaghat,Balaghat Deep Shaft,6200,4184,43.8,85.2,81.5,80.0,20.9,3.1,39.2,2016,32.5,1,4412.1,3855.8,30.98,-0.3252,20.1
2025-09-16,balaghat,Balaghat Deep Shaft,6200,3775,43.9,87.4,76.0,77.9,19.5,4.5,43.8,2425,39.1,1,4284.1,3878.1,33.01,-0.3911,22.2
2025-09-17,balaghat,Balaghat Deep Shaft,6200,4716,44.2,85.0,86.0,88.9,21.6,2.4,11.2,1484,23.9,1,4286.0,3927.9,30.73,-0.2394,22.7
2025-09-18,balaghat,Balaghat Deep Shaft,6200,5414,43.5,87.5,90.0,92.6,23.3,0.7,0.0,786,12.7,1,4401.6,3993.4,26.22,-0.1268,20.8
2025-09-19,balaghat,Balaghat Deep Shaft,6200,5216,44.3,87.5,86.2,90.9,22.4,1.6,0.0,984,15.9,1,4500.7,4060.8,23.64,-0.1587,19.4
2025-09-20,balaghat,Balaghat Deep Shaft,6200,5001,44.0,85.4,88.9,90.6,22.7,1.3,0.0,1199,19.3,1,4542.1,4087.3,22.56,-0.1934,18.4
2025-09-21,balaghat,Balaghat Deep Shaft,6200,4932,43.6,85.5,88.4,86.6,22.8,1.2,0.0,1268,20.5,1,4748.3,4100.6,22.04,-0.2045,14.8
2025-09-22,balaghat,Balaghat Deep Shaft,6200,5142,43.8,85.5,95.1,90.2,23.1,0.9,0.0,1058,17.1,1,4885.1,4117.2,20.81,-0.1706,12.6
2025-09-23,balaghat,Balaghat Deep Shaft,6200,4763,44.4,86.2,89.1,86.4,23.0,1.0,0.0,1437,23.2,1,5026.3,4172.4,21.41,-0.2318,9.1
2025-09-24,balaghat,Balaghat Deep Shaft,6200,5047,44.0,85.4,90.3,91.4,23.0,1.0,0.0,1153,18.6,1,5073.6,4228.0,20.7,-0.186,7.7
2025-09-25,balaghat,Balaghat Deep Shaft,6200,5145,43.6,87.5,89.6,92.8,22.5,1.5,0.0,1055,17.0,1,5035.1,4349.6,19.78,-0.1702,8.5
2025-09-26,balaghat,Balaghat Deep Shaft,6200,4803,44.6,86.2,85.1,89.8,22.1,1.9,0.0,1397,22.5,1,4976.1,4432.7,20.46,-0.2253,8.8
2025-09-27,balaghat,Balaghat Deep Shaft,6200,5319,44.1,86.6,89.3,93.2,22.5,1.5,0.0,881,14.2,1,5021.6,4479.7,18.89,-0.1421,9.0
2025-09-28,balaghat,Balaghat Deep Shaft,6200,5202,44.1,87.8,87.6,89.1,22.9,1.1,0.0,998,16.1,1,5060.1,4590.9,18.2,-0.161,8.9
2025-09-29,balaghat,Balaghat Deep Shaft,6200,5157,44.5,85.9,89.4,89.1,23.1,0.9,0.0,1043,16.8,1,5062.3,4677.5,17.85,-0.1682,8.9
2025-09-30,balaghat,Balaghat Deep Shaft,6200,5151,44.7,87.5,86.3,90.9,22.1,1.9,0.0,1049,16.9,1,5117.7,4724.7,17.61,-0.1692,9.8
2025-10-01,balaghat,Balaghat Deep Shaft,6200,5061,44.1,87.9,89.0,90.2,22.4,1.6,0.0,1139,18.4,1,5119.7,4743.6,17.81,-0.1837,10.4
2025-10-02,balaghat,Balaghat Deep Shaft,6200,5304,44.8,88.2,91.8,90.6,22.6,1.4,0.0,896,14.5,1,5142.4,4778.4,16.98,-0.1445,10.3
2025-10-03,balaghat,Balaghat Deep Shaft,6200,4751,44.1,85.6,89.0,89.3,22.5,1.5,0.0,1449,23.4,1,5135.0,4786.3,18.59,-0.2337,9.9
2025-10-04,balaghat,Balaghat Deep Shaft,6200,4916,43.8,85.3,84.8,91.1,22.0,2.0,0.0,1284,20.7,1,5077.4,4792.8,19.11,-0.2071,10.4
2025-10-05,balaghat,Balaghat Deep Shaft,6200,5272,44.8,85.7,90.2,91.6,23.4,0.6,0.0,928,15.0,1,5087.4,4810.5,18.09,-0.1497,9.9
2025-10-06,balaghat,Balaghat Deep Shaft,6200,5407,45.1,86.7,92.9,92.8,22.9,1.1,0.0,793,12.8,1,5123.1,4870.3,16.76,-0.1279,10.1
2025-10-07,balaghat,Balaghat Deep Shaft,6200,5144,45.2,87.9,89.1,90.6,22.6,1.4,0.0,1056,17.0,1,5122.1,4871.9,16.82,-0.1703,9.6
2025-10-08,balaghat,Balaghat Deep Shaft,6200,5368,44.5,86.4,91.5,93.4,22.9,1.1,0.0,832,13.4,1,5166.0,4896.4,15.97,-0.1342,9.1
2025-10-09,balaghat,Balaghat Deep Shaft,6200,4933,43.8,86.3,93.2,91.9,22.5,1.5,0.0,1267,20.4,1,5113.0,4905.1,17.08,-0.2044,9.2
2025-10-10,balaghat,Balaghat Deep Shaft,6200,3683,44.1,87.4,61.4,88.2,16.6,7.4,0.0,2517,40.6,1,4960.4,4871.1,22.96,-0.406,15.1
2025-10-11,balaghat,Balaghat Deep Shaft,6200,4913,44.0,85.5,92.5,86.3,23.2,0.8,0.0,1287,20.8,1,4960.0,4881.4,22.42,-0.2076,13.9
2025-10-12,balaghat,Balaghat Deep Shaft,6200,4934,43.7,85.8,88.8,89.6,23.1,0.9,0.0,1266,20.4,1,4911.7,4895.1,21.91,-0.2042,14.2
2025-10-13,balaghat,Balaghat Deep Shaft,6200,4924,45.3,85.7,87.6,91.0,22.7,1.3,0.0,1276,20.6,1,4842.7,4902.2,21.58,-0.2058,14.4
2025-10-14,balaghat,Balaghat Deep Shaft,6200,5186,44.7,86.2,92.0,91.3,22.9,1.1,0.0,1014,16.4,1,4848.7,4958.8,20.29,-0.1635,14.1
2025-10-15,balaghat,Balaghat Deep Shaft,6200,4886,43.9,87.0,85.3,91.0,22.3,1.7,0.0,1314,21.2,1,4779.9,4982.2,20.52,-0.2119,14.7
2025-10-16,balaghat,Balaghat Deep Shaft,6200,4977,43.7,86.6,92.8,91.9,22.5,1.5,0.0,1223,19.7,1,4786.1,5022.2,20.31,-0.1973,14.7
2025-10-17,balaghat,Balaghat Deep Shaft,6200,4737,44.1,85.1,92.8,86.0,22.4,1.6,0.0,1463,23.6,1,4936.7,5022.9,21.13,-0.236,8.9
2025-10-18,balaghat,Balaghat Deep Shaft,6200,5122,44.3,85.4,91.1,89.9,23.0,1.0,0.0,1078,17.4,1,4966.6,5013.2,20.2,-0.1739,9.1
2025-10-19,balaghat,Balaghat Deep Shaft,6200,5130,43.5,87.5,91.6,93.4,22.1,1.9,0.0,1070,17.3,1,4994.6,5010.3,19.48,-0.1726,10.1
2025-10-20,balaghat,Balaghat Deep Shaft,6200,5141,43.0,85.1,90.4,91.8,22.8,1.2,0.0,1059,17.1,1,5025.6,5015.0,18.88,-0.1708,10.0
2025-10-21,balaghat,Balaghat Deep Shaft,6200,5303,43.5,86.7,90.3,93.3,22.5,1.5,0.0,897,14.5,1,5042.3,5027.4,17.79,-0.1447,10.4
2025-10-22,balaghat,Balaghat Deep Shaft,6200,5067,43.1,85.6,86.3,93.8,22.3,1.7,0.0,1133,18.3,1,5068.1,5024.9,17.91,-0.1827,10.4
2025-10-23,balaghat,Balaghat Deep Shaft,6200,4833,43.5,86.3,87.8,89.8,22.4,1.6,0.0,1367,22.0,1,5047.6,5027.2,18.94,-0.2205,10.5
2025-10-24,balaghat,Balaghat Deep Shaft,6200,5061,44.2,86.1,94.6,90.5,23.0,1.0,0.0,1139,18.4,1,5093.9,5027.7,18.8,-0.1837,9.9
2025-10-25,balaghat,Balaghat Deep Shaft,6200,5098,44.8,87.3,92.9,91.1,22.9,1.1,0.0,1102,17.8,1,5090.4,5026.1,18.55,-0.1777,10.0
2025-10-26,balaghat,Balaghat Deep Shaft,6200,5468,44.2,87.9,89.5,95.5,22.8,1.2,0.0,732,11.8,1,5138.7,5048.3,16.86,-0.1181,9.3
