date,mine_id,rainfall_mm,rainfall_7d_mm,rainfall_anomaly,water_risk_index,soil_saturation_index,monsoon_intensity,cumulative_monsoon_rain
2025-09-21,ukwa,0.0,9.3,-1.0,0.03,0.05,0.0,1129.5
2025-09-21,tirodi,0.0,14.2,-1.0,0.035,0.059,0.0,1298.5
2025-09-21,balaghat,0.0,21.2,-1.0,0.095,0.159,0.0,2661.6
2025-09-22,ukwa,0.0,6.5,-1.0,0.03,0.05,0.0,1129.5
2025-09-22,balaghat,0.0,6.1,-1.0,0.03,0.05,0.0,2661.6
2025-09-22,dongri-buzurg,0.0,4.1,-1.0,0.03,0.05,0.0,1480.6
2025-09-22,tirodi,0.0,9.1,-1.0,0.03,0.05,0.0,1298.5
2025-09-22,gumgaon,0.0,9.5,-1.0,0.037,0.061,0.0,1809.4
2025-09-23,ukwa,0.0,4.9,-1.0,0.03,0.05,0.0,1129.5
2025-09-23,tirodi,0.0,6.9,-1.0,0.03,0.05,0.0,1298.5
2025-09-23,balaghat,0.0,3.8,-1.0,0.03,0.05,0.0,2661.6
2025-09-23,gumgaon,0.2,6.9,-0.93,0.031,0.05,0.0,1809.6
2025-09-23,dongri-buzurg,0.0,2.6,-1.0,0.03,0.05,0.0,1480.6
2025-09-24,ukwa,0.0,1.1,-1.0,0.03,0.05,0.0,1129.5
2025-09-24,tirodi,0.0,0.9,-1.0,0.03,0.05,0.0,1298.5
2025-09-24,dongri-buzurg,0.0,0.5,-1.0,0.03,0.05,0.0,1480.6
2025-09-24,gumgaon,0.0,0.2,-1.0,0.03,0.05,0.0,1809.6
2025-09-24,balaghat,0.0,0.3,-1.0,0.03,0.05,0.0,2661.6
2025-09-25,balaghat,0.0,0.3,-1.0,0.03,0.05,0.0,2661.6
2025-09-25,gumgaon,0.0,0.2,-1.0,0.03,0.05,0.0,1809.6
2025-09-25,ukwa,0.0,1.1,-1.0,0.03,0.05,0.0,1129.5
2025-09-25,dongri-buzurg,0.0,0.5,-1.0,0.03,0.05,0.0,1480.6
2025-09-25,tirodi,0.0,0.9,-1.0,0.03,0.05,0.0,1298.5
2025-09-26,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1298.5
2025-09-26,dongri-buzurg,0.0,0.5,-1.0,0.03,0.05,0.0,1480.6
2025-09-26,gumgaon,0.8,1.0,-0.73,0.033,0.05,0.0,1810.4
2025-09-26,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1129.5
2025-09-26,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,2661.6
2025-09-27,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,2661.6
2025-09-27,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1298.5
2025-09-27,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1129.5
2025-09-27,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1480.6
2025-09-27,gumgaon,0.0,1.0,-1.0,0.03,0.05,0.0,1810.4
2025-09-28,dongri-buzurg,1.3,1.3,-0.54,0.035,0.05,0.0,1481.9
2025-09-28,gumgaon,0.0,1.0,-1.0,0.03,0.05,0.0,1810.4
2025-09-28,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,2661.6
2025-09-28,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1129.5
2025-09-28,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1298.5
2025-09-29,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1129.5
2025-09-29,gumgaon,1.5,2.5,-0.5,0.036,0.05,0.0,1811.9
2025-09-29,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,2661.6
2025-09-29,dongri-buzurg,0.0,1.3,-1.0,0.03,0.05,0.0,1481.9
2025-09-29,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1298.5
2025-09-30,gumgaon,0.2,2.5,-0.93,0.031,0.05,0.0,1812.1
2025-09-30,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,2661.6
2025-09-30,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1129.5
2025-09-30,dongri-buzurg,1.6,2.9,-0.43,0.036,0.05,0.0,1483.5
2025-09-30,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1298.5
2025-10-01,gumgaon,0.0,2.5,-1.0,0.03,0.05,0.0,1812.1
2025-10-01,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1129.5
2025-10-01,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,2661.6
2025-10-01,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1298.5
2025-10-01,dongri-buzurg,0.0,2.9,-1.0,0.03,0.05,0.0,1483.5
2025-10-02,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1129.5
2025-10-02,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1298.5
2025-10-02,balaghat,0.4,0.4,-0.89,0.032,0.05,0.0,2662.0
2025-10-02,dongri-buzurg,0.0,2.9,-1.0,0.03,0.05,0.0,1483.5
2025-10-02,gumgaon,0.0,2.5,-1.0,0.03,0.05,0.0,1812.1
2025-10-03,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1298.5
2025-10-03,gumgaon,0.0,1.7,-1.0,0.03,0.05,0.0,1812.1
2025-10-03,balaghat,0.0,0.4,-1.0,0.03,0.05,0.0,2662.0
2025-10-03,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1129.5
2025-10-03,dongri-buzurg,0.0,2.9,-1.0,0.03,0.05,0.0,1483.5
2025-10-04,gumgaon,0.0,1.7,-1.0,0.03,0.05,0.0,1812.1
2025-10-04,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1129.5
2025-10-04,balaghat,0.0,0.4,-1.0,0.03,0.05,0.0,2662.0
2025-10-04,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1298.5
2025-10-04,dongri-buzurg,0.0,2.9,-1.0,0.03,0.05,0.0,1483.5
2025-10-05,gumgaon,0.0,1.7,-1.0,0.03,0.05,0.0,1812.1
2025-10-05,dongri-buzurg,0.0,1.6,-1.0,0.03,0.05,0.0,1483.5
2025-10-05,balaghat,3.4,3.8,-0.06,0.044,0.05,0.0,2665.4
2025-10-05,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1298.5
2025-10-05,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1129.5
2025-10-06,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1129.5
2025-10-06,dongri-buzurg,0.0,1.6,-1.0,0.03,0.05,0.0,1483.5
2025-10-06,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1298.5
2025-10-06,balaghat,0.0,3.8,-1.0,0.03,0.05,0.0,2665.4
2025-10-06,gumgaon,0.0,0.2,-1.0,0.03,0.05,0.0,1812.1
2025-10-07,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1298.5
2025-10-07,balaghat,0.0,3.8,-1.0,0.03,0.05,0.0,2665.4
2025-10-07,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1483.5
2025-10-07,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1812.1
2025-10-07,ukwa,0.2,0.2,-0.92,0.031,0.05,0.0,1129.7
2025-10-08,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1298.5
2025-10-08,balaghat,0.0,3.8,-1.0,0.03,0.05,0.0,2665.4
2025-10-08,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1812.1
2025-10-08,dongri-buzurg,1.6,1.6,-0.43,0.036,0.05,0.0,1485.1
2025-10-08,ukwa,0.0,0.2,-1.0,0.03,0.05,0.0,1129.7
2025-10-09,gumgaon,2.2,2.2,-0.27,0.039,0.05,0.0,1814.3
2025-10-09,ukwa,0.0,0.2,-1.0,0.03,0.05,0.0,1129.7
2025-10-09,dongri-buzurg,0.0,1.6,-1.0,0.03,0.05,0.0,1485.1
2025-10-09,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1298.5
2025-10-09,balaghat,0.0,3.4,-1.0,0.03,0.05,0.0,2665.4
2025-10-10,ukwa,0.0,0.2,-1.0,0.03,0.05,0.0,1129.7
2025-10-10,dongri-buzurg,0.0,1.6,-1.0,0.03,0.05,0.0,1485.1
2025-10-10,gumgaon,0.0,2.2,-1.0,0.03,0.05,0.0,1814.3
2025-10-10,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1298.5
2025-10-10,balaghat,0.0,3.4,-1.0,0.03,0.05,0.0,2665.4
2025-10-11,dongri-buzurg,0.0,1.6,-1.0,0.03,0.05,0.0,1485.1
2025-10-11,ukwa,0.0,0.2,-1.0,0.03,0.05,0.0,1129.7
2025-10-11,gumgaon,0.0,2.2,-1.0,0.03,0.05,0.0,1814.3
2025-10-11,balaghat,0.0,3.4,-1.0,0.03,0.05,0.0,2665.4
2025-10-11,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1298.5
2025-10-12,ukwa,0.0,0.2,-1.0,0.03,0.05,0.0,1129.7
2025-10-12,gumgaon,0.0,2.2,-1.0,0.03,0.05,0.0,1814.3
2025-10-12,balaghat,0.1,0.1,-0.97,0.03,0.05,0.0,2665.5
2025-10-12,dongri-buzurg,0.0,1.6,-1.0,0.03,0.05,0.0,1485.1
2025-10-12,tirodi,0.1,0.1,-0.96,0.03,0.05,0.0,1298.6
2025-10-13,balaghat,0.0,0.1,-1.0,0.03,0.05,0.0,2665.5
2025-10-13,dongri-buzurg,0.0,1.6,-1.0,0.03,0.05,0.0,1485.1
2025-10-13,tirodi,0.6,0.7,-0.75,0.032,0.05,0.0,1299.2
2025-10-13,ukwa,0.0,0.2,-1.0,0.03,0.05,0.0,1129.7
2025-10-13,gumgaon,0.0,2.2,-1.0,0.03,0.05,0.0,1814.3
2025-10-14,tirodi,0.0,0.7,-1.0,0.03,0.05,0.0,1299.2
2025-10-14,gumgaon,0.0,2.2,-1.0,0.03,0.05,0.0,1814.3
2025-10-14,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1129.7
2025-10-14,balaghat,0.0,0.1,-1.0,0.03,0.05,0.0,2665.5
2025-10-14,dongri-buzurg,0.0,1.6,-1.0,0.03,0.05,0.0,1485.1
2025-10-15,gumgaon,0.0,2.2,-1.0,0.03,0.05,0.0,1814.3
2025-10-15,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1485.1
2025-10-15,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1129.7
2025-10-15,tirodi,0.0,0.7,-1.0,0.03,0.05,0.0,1299.2
2025-10-15,balaghat,0.0,0.1,-1.0,0.03,0.05,0.0,2665.5
2025-10-16,tirodi,0.0,0.7,-1.0,0.03,0.05,0.0,1299.2
2025-10-16,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1129.7
2025-10-16,balaghat,0.0,0.1,-1.0,0.03,0.05,0.0,2665.5
2025-10-16,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1485.1
2025-10-16,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1814.3
2025-10-17,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1129.7
2025-10-17,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1485.1
2025-10-17,tirodi,0.0,0.7,-1.0,0.03,0.05,0.0,1299.2
2025-10-17,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1814.3
2025-10-17,balaghat,0.0,0.1,-1.0,0.03,0.05,0.0,2665.5
2025-10-18,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1485.1
2025-10-18,tirodi,0.0,0.7,-1.0,0.03,0.05,0.0,1299.2
2025-10-18,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1814.3
2025-10-18,balaghat,0.0,0.1,-1.0,0.03,0.05,0.0,2665.5
2025-10-18,ukwa,0.8,0.8,-0.69,0.033,0.05,0.0,1130.5
2025-10-19,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,2665.5
2025-10-19,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1485.1
2025-10-19,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1814.3
2025-10-19,tirodi,0.0,0.6,-1.0,0.03,0.05,0.0,1299.2
2025-10-19,ukwa,0.0,0.8,-1.0,0.03,0.05,0.0,1130.5
2025-10-20,ukwa,0.0,0.8,-1.0,0.03,0.05,0.0,1130.5
2025-10-20,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1485.1
2025-10-20,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,2665.5
2025-10-20,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1814.3
2025-10-20,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1299.2
2025-10-21,ukwa,0.0,0.8,-1.0,0.03,0.05,0.0,1130.5
2025-10-21,dongri-buzurg,0.8,0.8,-0.71,0.033,0.05,0.0,1485.9
2025-10-21,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,2665.5
2025-10-21,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1814.3
2025-10-21,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1299.2
2025-10-22,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1814.3
2025-10-22,dongri-buzurg,0.0,0.8,-1.0,0.03,0.05,0.0,1485.9
2025-10-22,balaghat,0.4,0.4,-0.89,0.032,0.05,0.0,2665.9
2025-10-22,ukwa,0.0,0.8,-1.0,0.03,0.05,0.0,1130.5
2025-10-22,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1299.2
2025-10-23,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1814.3
2025-10-23,balaghat,0.0,0.4,-1.0,0.03,0.05,0.0,2665.9
2025-10-23,dongri-buzurg,0.0,0.8,-1.0,0.03,0.05,0.0,1485.9
2025-10-23,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1299.2
2025-10-23,ukwa,0.0,0.8,-1.0,0.03,0.05,0.0,1130.5
2025-10-24,dongri-buzurg,0.0,0.8,-1.0,0.03,0.05,0.0,1485.9
2025-10-24,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1814.3
2025-10-24,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1299.2
2025-10-24,ukwa,0.0,0.8,-1.0,0.03,0.05,0.0,1130.5
2025-10-24,balaghat,0.2,0.6,-0.94,0.031,0.05,0.0,2666.1
2025-10-25,gumgaon,0.8,0.8,-0.73,0.033,0.05,0.0,1815.1
2025-10-25,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1130.5
2025-10-25,balaghat,0.0,0.6,-1.0,0.03,0.05,0.0,2666.1
2025-10-25,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1299.2
2025-10-25,dongri-buzurg,0.0,0.8,-1.0,0.03,0.05,0.0,1485.9
2025-10-26,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1130.5
2025-10-26,balaghat,0.0,0.6,-1.0,0.03,0.05,0.0,2666.1
2025-10-26,tirodi,0.4,0.4,-0.83,0.032,0.05,0.0,1299.6
2025-10-26,gumgaon,0.0,0.8,-1.0,0.03,0.05,0.0,1815.1
2025-10-26,dongri-buzurg,0.0,0.8,-1.0,0.03,0.05,0.0,1485.9
2025-10-27,balaghat,0.6,1.2,-0.83,0.032,0.05,0.0,2666.7
2025-10-27,dongri-buzurg,0.0,0.8,-1.0,0.03,0.05,0.0,1485.9
2025-10-27,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1130.5
2025-10-27,gumgaon,0.0,0.8,-1.0,0.03,0.05,0.0,1815.1
2025-10-27,tirodi,0.3,0.7,-0.87,0.031,0.05,0.0,1299.9
2025-10-28,balaghat,0.1,1.3,-0.97,0.03,0.05,0.0,2666.8
2025-10-28,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1485.9
2025-10-28,ukwa,0.8,0.8,-0.69,0.033,0.05,0.0,1131.3
2025-10-28,gumgaon,0.0,0.8,-1.0,0.03,0.05,0.0,1815.1
2025-10-28,tirodi,0.0,0.7,-1.0,0.03,0.05,0.0,1299.9
2025-10-29,gumgaon,0.0,0.8,-1.0,0.03,0.05,0.0,1815.1
2025-10-29,tirodi,0.0,0.7,-1.0,0.03,0.05,0.0,1299.9
2025-10-29,ukwa,0.0,0.8,-1.0,0.03,0.05,0.0,1131.3
2025-10-29,balaghat,0.0,0.9,-1.0,0.03,0.05,0.0,2666.8
2025-10-29,dongri-buzurg,0.3,0.3,-0.89,0.031,0.05,0.0,1486.2
2025-10-30,tirodi,0.0,0.7,-1.0,0.03,0.05,0.0,1299.9
2025-10-30,balaghat,0.6,1.5,-0.83,0.032,0.05,0.0,2667.4
2025-10-30,gumgaon,0.0,0.8,-1.0,0.03,0.05,0.0,1815.1
2025-10-30,dongri-buzurg,0.0,0.3,-1.0,0.03,0.05,0.0,1486.2
2025-10-30,ukwa,0.0,0.8,-1.0,0.03,0.05,0.0,1131.3
2025-10-31,ukwa,0.0,0.8,-1.0,0.03,0.05,0.0,1131.3
2025-10-31,tirodi,0.7,1.4,-0.71,0.033,0.05,0.0,1300.6
2025-10-31,dongri-buzurg,0.1,0.4,-0.96,0.03,0.05,0.0,1486.3
2025-10-31,balaghat,0.0,1.3,-1.0,0.03,0.05,0.0,2667.4
2025-10-31,gumgaon,0.0,0.8,-1.0,0.03,0.05,0.0,1815.1
2025-11-01,ukwa,0.0,0.8,-1.0,0.03,0.05,0.0,1131.3
2025-11-01,dongri-buzurg,0.9,1.3,-0.68,0.034,0.05,0.0,1487.2
2025-11-01,gumgaon,0.1,0.1,-0.97,0.03,0.05,0.0,1815.2
2025-11-01,balaghat,0.0,1.3,-1.0,0.03,0.05,0.0,2667.4
2025-11-01,tirodi,0.0,1.4,-1.0,0.03,0.05,0.0,1300.6
2025-11-02,balaghat,0.0,1.3,-1.0,0.03,0.05,0.0,2667.4
2025-11-02,dongri-buzurg,0.0,1.3,-1.0,0.03,0.05,0.0,1487.2
2025-11-02,tirodi,0.0,1.0,-1.0,0.03,0.05,0.0,1300.6
2025-11-02,ukwa,0.0,0.8,-1.0,0.03,0.05,0.0,1131.3
2025-11-02,gumgaon,0.0,0.1,-1.0,0.03,0.05,0.0,1815.2
2025-11-03,balaghat,0.0,0.7,-1.0,0.03,0.05,0.0,2667.4
2025-11-03,ukwa,0.0,0.8,-1.0,0.03,0.05,0.0,1131.3
2025-11-03,tirodi,0.0,0.7,-1.0,0.03,0.05,0.0,1300.6
2025-11-03,dongri-buzurg,0.0,1.3,-1.0,0.03,0.05,0.0,1487.2
2025-11-03,gumgaon,0.0,0.1,-1.0,0.03,0.05,0.0,1815.2
2025-11-04,tirodi,0.6,1.3,-0.75,0.032,0.05,0.0,1301.2
2025-11-04,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.3
2025-11-04,balaghat,0.0,0.6,-1.0,0.03,0.05,0.0,2667.4
2025-11-04,dongri-buzurg,0.0,1.3,-1.0,0.03,0.05,0.0,1487.2
2025-11-04,gumgaon,0.0,0.1,-1.0,0.03,0.05,0.0,1815.2
2025-11-05,gumgaon,0.0,0.1,-1.0,0.03,0.05,0.0,1815.2
2025-11-05,tirodi,0.0,1.3,-1.0,0.03,0.05,0.0,1301.2
2025-11-05,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.3
2025-11-05,balaghat,0.0,0.6,-1.0,0.03,0.05,0.0,2667.4
2025-11-05,dongri-buzurg,0.0,1.0,-1.0,0.03,0.05,0.0,1487.2
2025-11-06,gumgaon,0.0,0.1,-1.0,0.03,0.05,0.0,1815.2
2025-11-06,tirodi,0.0,1.3,-1.0,0.03,0.05,0.0,1301.2
2025-11-06,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.3
2025-11-06,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,2667.4
2025-11-06,dongri-buzurg,0.0,1.0,-1.0,0.03,0.05,0.0,1487.2
2025-11-07,tirodi,0.0,0.6,-1.0,0.03,0.05,0.0,1301.2
2025-11-07,dongri-buzurg,0.0,0.9,-1.0,0.03,0.05,0.0,1487.2
2025-11-07,balaghat,1.8,1.8,-0.5,0.037,0.05,0.0,2669.2
2025-11-07,ukwa,0.2,0.2,-0.92,0.031,0.05,0.0,1131.5
2025-11-07,gumgaon,0.0,0.1,-1.0,0.03,0.05,0.0,1815.2
2025-11-08,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1815.2
2025-11-08,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1487.2
2025-11-08,balaghat,0.0,1.8,-1.0,0.03,0.05,0.0,2669.2
2025-11-08,ukwa,0.0,0.2,-1.0,0.03,0.05,0.0,1131.5
2025-11-08,tirodi,0.0,0.6,-1.0,0.03,0.05,0.0,1301.2
2025-11-09,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1487.2
2025-11-09,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1815.2
2025-11-09,tirodi,0.0,0.6,-1.0,0.03,0.05,0.0,1301.2
2025-11-09,ukwa,0.0,0.2,-1.0,0.03,0.05,0.0,1131.5
2025-11-09,balaghat,0.0,1.8,-1.0,0.03,0.05,0.0,2669.2
2025-11-10,ukwa,0.0,0.2,-1.0,0.03,0.05,0.0,1131.5
2025-11-10,dongri-buzurg,2.9,2.9,0.04,0.042,0.05,0.0,1490.1
2025-11-10,tirodi,0.0,0.6,-1.0,0.03,0.05,0.0,1301.2
2025-11-10,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1815.2
2025-11-10,balaghat,0.0,1.8,-1.0,0.03,0.05,0.0,2669.2
2025-11-11,dongri-buzurg,1.1,4.0,-0.61,0.034,0.05,0.0,1491.2
2025-11-11,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1815.2
2025-11-11,ukwa,0.0,0.2,-1.0,0.03,0.05,0.0,1131.5
2025-11-11,balaghat,0.0,1.8,-1.0,0.03,0.05,0.0,2669.2
2025-11-11,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-12,ukwa,0.0,0.2,-1.0,0.03,0.05,0.0,1131.5
2025-11-12,balaghat,0.0,1.8,-1.0,0.03,0.05,0.0,2669.2
2025-11-12,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1815.2
2025-11-12,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-12,dongri-buzurg,0.0,4.0,-1.0,0.03,0.05,0.0,1491.2
2025-11-13,balaghat,0.0,1.8,-1.0,0.03,0.05,0.0,2669.2
2025-11-13,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-13,dongri-buzurg,0.0,4.0,-1.0,0.03,0.05,0.0,1491.2
2025-11-13,ukwa,0.0,0.2,-1.0,0.03,0.05,0.0,1131.5
2025-11-13,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1815.2
2025-11-14,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,2669.2
2025-11-14,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.5
2025-11-14,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1815.2
2025-11-14,dongri-buzurg,0.0,4.0,-1.0,0.03,0.05,0.0,1491.2
2025-11-14,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-15,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1815.2
2025-11-15,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-15,dongri-buzurg,0.0,4.0,-1.0,0.03,0.05,0.0,1491.2
2025-11-15,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.5
2025-11-15,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,2669.2
2025-11-16,dongri-buzurg,0.0,4.0,-1.0,0.03,0.05,0.0,1491.2
2025-11-16,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.5
2025-11-16,balaghat,3.4,3.4,-0.06,0.044,0.05,0.0,2672.6
2025-11-16,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-16,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1815.2
2025-11-17,balaghat,0.0,3.4,-1.0,0.03,0.05,0.0,2672.6
2025-11-17,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-17,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.5
2025-11-17,gumgaon,0.4,0.4,-0.87,0.032,0.05,0.0,1815.6
2025-11-17,dongri-buzurg,0.0,1.1,-1.0,0.03,0.05,0.0,1491.2
2025-11-18,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-18,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.5
2025-11-18,gumgaon,0.0,0.4,-1.0,0.03,0.05,0.0,1815.6
2025-11-18,balaghat,0.0,3.4,-1.0,0.03,0.05,0.0,2672.6
2025-11-18,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1491.2
2025-11-19,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1491.2
2025-11-19,gumgaon,0.0,0.4,-1.0,0.03,0.05,0.0,1815.6
2025-11-19,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-19,balaghat,0.0,3.4,-1.0,0.03,0.05,0.0,2672.6
2025-11-19,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.5
2025-11-20,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.5
2025-11-20,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-20,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1491.2
2025-11-20,gumgaon,0.0,0.4,-1.0,0.03,0.05,0.0,1815.6
2025-11-20,balaghat,0.0,3.4,-1.0,0.03,0.05,0.0,2672.6
2025-11-21,gumgaon,4.5,4.9,0.5,0.048,0.05,0.0,1820.1
2025-11-21,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1491.2
2025-11-21,balaghat,0.0,3.4,-1.0,0.03,0.05,0.0,2672.6
2025-11-21,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-21,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.5
2025-11-22,dongri-buzurg,0.4,0.4,-0.86,0.032,0.05,0.0,1491.6
2025-11-22,gumgaon,0.0,4.9,-1.0,0.03,0.05,0.0,1820.1
2025-11-22,balaghat,0.0,3.4,-1.0,0.03,0.05,0.0,2672.6
2025-11-22,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-22,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.5
2025-11-23,gumgaon,0.0,4.9,-1.0,0.03,0.05,0.0,1820.1
2025-11-23,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.5
2025-11-23,dongri-buzurg,0.0,0.4,-1.0,0.03,0.05,0.0,1491.6
2025-11-23,balaghat,1.4,1.4,-0.61,0.036,0.05,0.0,2674.0
2025-11-23,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-24,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.5
2025-11-24,gumgaon,0.0,4.5,-1.0,0.03,0.05,0.0,1820.1
2025-11-24,dongri-buzurg,0.0,0.4,-1.0,0.03,0.05,0.0,1491.6
2025-11-24,balaghat,1.0,2.4,-0.72,0.034,0.05,0.0,2675.0
2025-11-24,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-25,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.5
